Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,5886069.96000,5648479.50000,5541594.09000,5460908.71000,5497285.34000,5644472.62000,5905481.12000,6438910.68000,7006940.93000,7302824.72000,7624513.31000,7785580.98000,7666876.95000,7461649.64000,7266349.96000,7136435.87000,7039761.87000,7358754.19000,8295483.27000,8159988.52000,7853775.28000,7306318.38000,6668514.74000,6021738.77000,2013-11-02
Sistema,Sistema,5694365.90000,5419420.17000,5235010.59000,5149286.02000,5139775.03000,5094218.03000,4993041.52000,5366525.67000,5731668.18000,6015318.66000,6265635.93000,6414224.49000,6472601.49000,6359370.35000,6225978.84000,6128519.20000,6065834.19000,6444913.20000,7343712.51000,7427368.66000,7199749.83000,6811505.71000,6291387.91000,5824601.01000,2013-11-03
Sistema,Sistema,5451049.80000,5194785.79000,5013437.02000,4957229.08000,4997696.17000,5034875.03000,5021781.14000,5333730.77000,5832264.92000,6261637.41000,6575965.31000,6808082.48000,6836624.29000,6707201.73000,6538139.03000,6433702.74000,6501839.80000,7027287.23000,7995483.99000,7996739.28000,7715879.12000,7150196.09000,6442758.42000,5739995.67000,2013-11-04
Sistema,Sistema,5415819.52000,5204645.54000,5146369.33000,5137488.76000,5396229.07000,6098961.40000,6333272.96000,6699697.39000,7236238.28000,7631911.82000,7913843.40000,8251791.23000,8108537.82000,8053192.84000,8204302.35000,8231495.44000,8217120.12000,8507082.95000,9145501.32000,9012185.10000,8635757.83000,7969984.41000,7092814.53000,6207209.62000,2013-11-05
Sistema,Sistema,5712302.83000,5513805.58000,5425388.50000,5404070.38000,5669472.31000,6266890.57000,6495723.84000,6836402.07000,7329564.90000,7651473.23000,7943398.30000,8158581.92000,8042973.65000,8013795.03000,8062141.71000,7995311.31000,8100294.38000,8380098.00000,9072378.38000,8933196.68000,8505793.42000,7813752.37000,6907684.31000,6118686.74000,2013-11-06
Sistema,Sistema,5824341.04000,5626107.56000,5528440.53000,5538896.54000,5804043.89000,6403961.72000,6493912.26000,6773451.64000,7290023.24000,7581493.55000,7867334.88000,8188450.95000,7983047.85000,7894612.83000,8007568.24000,8026819.97000,8003352.83000,8333858.17000,8997583.68000,8869734.24000,8453742.60000,7798462.52000,6929019.72000,6138090.84000,2013-11-07
Sistema,Sistema,5830831.60000,5666164.60000,5569797.59000,5514989.82000,5793438.62000,6362072.62000,6559500.11000,6950712.15000,7448188.50000,7723906.31000,7964490.77000,8256032.28000,8141049.47000,8079187.57000,8150828.22000,8147721.55000,8048940.04000,8280417.23000,9052841.04000,8883166.48000,8484838.95000,7891225.79000,7177710.34000,6515142.80000,2013-11-08
Sistema,Sistema,6072289.26000,5860045.46000,5674989.06000,5595004.23000,5727451.18000,5920935.35000,6077757.64000,6652344.11000,7201321.92000,7459775.95000,7779823.44000,7967535.84000,7844032.50000,7650722.34000,7480123.20000,7336424.71000,7242490.37000,7556435.06000,8390164.10000,8310477.11000,8014122.93000,7456071.50000,6850510.51000,6286307.28000,2013-11-09
Sistema,Sistema,5901699.45000,5571950.57000,5470705.16000,5318387.12000,5316604.13000,5346925.11000,5231933.60000,5487924.50000,5892876.76000,6170706.11000,6403976.28000,6573128.55000,6644644.21000,6565792.83000,6368565.80000,6295110.37000,6237891.11000,6505913.94000,7523842.67000,7557188.45000,7376067.26000,6979609.74000,6451506.32000,6019775.47000,2013-11-10
Sistema,Sistema,5741584.46000,5515167.05000,5341621.86000,5244295.05000,5254945.36000,5310049.39000,5202588.42000,5499030.26000,5990460.54000,6432620.65000,6784097.56000,7164631.19000,7216889.96000,7121057.54000,6964477.38000,6842889.42000,6719900.02000,7149251.35000,8223180.38000,8295778.46000,8021589.44000,7556215.11000,6867185.26000,6136358.41000,2013-11-11
Sistema,Sistema,5891193.65000,5753088.86000,5637877.22000,5612108.48000,5882299.28000,6483376.84000,6680905.45000,7091147.25000,7575673.28000,7899012.19000,8237358.78000,8481710.92000,8212145.28000,8193096.33000,8321256.82000,8352842.01000,8292087.52000,8482663.63000,9208174.15000,9067834.26000,8692665.84000,8042361.63000,7177154.91000,6449175.60000,2013-11-12
Sistema,Sistema,6128371.76000,5958831.05000,5854491.33000,5830619.98000,6051936.55000,6672638.43000,6897523.25000,7173616.09000,7619791.16000,7885131.62000,8209652.61000,8543636.93000,8321429.93000,8306049.22000,8380708.56000,8259787.57000,8239532.33000,8580175.12000,9334979.99000,9217764.59000,8861756.31000,8204828.99000,7314262.85000,6443000.89000,2013-11-13
Sistema,Sistema,6128986.66000,5992223.26000,5819435.33000,5792829.26000,6030194.34000,6623576.81000,6810224.22000,7070201.93000,7545508.74000,7803611.06000,8163485.53000,8375940.12000,8109612.92000,8135588.47000,8314615.21000,8352109.93000,8313130.59000,8489229.74000,9189286.63000,9032959.59000,8672838.30000,8148113.17000,7280961.86000,6598388.60000,2013-11-14
Sistema,Sistema,6192252.60000,6013355.56000,5910205.06000,5875692.19000,6100265.39000,6650778.75000,6911903.50000,7267652.09000,7754154.61000,7961835.93000,8208429.93000,8497026.11000,8285090.10000,8233719.66000,8382023.11000,8399790.45000,8335196.51000,8351107.65000,9150750.43000,9023493.14000,8678769.92000,8118093.69000,7364214.87000,6609278.68000,2013-11-15
Sistema,Sistema,6346153.97000,6174358.70000,6024203.01000,5976447.49000,5988058.43000,5958088.11000,6128981.51000,6661717.65000,7258971.20000,7646321.23000,7912571.12000,8056311.07000,7981483.29000,7740321.77000,7562087.74000,7497093.58000,7382112.14000,7709242.94000,8650055.75000,8544057.84000,8266048.71000,7743577.51000,7091594.10000,6499329.12000,2013-11-16
Sistema,Sistema,6068352.47000,5793600.72000,5596804.52000,5476956.18000,5452211.42000,5364396.68000,5292973.89000,5652334.71000,6056816.25000,6359235.14000,6617502.06000,6830523.72000,6863406.69000,6815853.92000,6648341.92000,6520371.56000,6472917.54000,6938496.77000,7953641.90000,8047362.80000,7924513.56000,7433562.94000,6996734.10000,6398092.22000,2013-11-17
Sistema,Sistema,5975182.96000,5798577.33000,5667239.02000,5615752.72000,5848814.67000,6406508.61000,6714121.04000,7199443.90000,7683388.82000,7914084.07000,8157227.63000,8406586.57000,8248170.02000,8171656.27000,8251750.44000,8241256.95000,8230258.23000,8538939.84000,9209512.31000,9034972.53000,8642845.42000,8042451.09000,7155620.45000,6500792.41000,2013-11-18
Sistema,Sistema,6231556.45000,5981711.70000,5804586.08000,5740184.55000,5969661.09000,6544967.18000,6809946.30000,7220750.94000,7704488.99000,7973023.41000,8272854.23000,8478216.90000,8229079.89000,8190640.01000,8353579.94000,8411067.88000,8234483.28000,8282291.55000,9122726.06000,9013270.09000,8636638.58000,7971776.06000,7272195.69000,6617757.68000,2013-11-19
Sistema,Sistema,6111686.24000,5845738.34000,5776366.15000,5768586.68000,6006488.77000,6545203.51000,6754034.07000,7058281.42000,7487999.01000,7706214.16000,8046965.03000,8264038.46000,8007288.52000,7870803.89000,8034299.52000,8132313.28000,8130082.05000,8280800.36000,9068933.21000,8948819.98000,8649464.24000,8065649.55000,7308482.64000,6584647.18000,2013-11-20
Sistema,Sistema,6156178.29000,5948872.35000,5754003.51000,5739136.82000,5973124.28000,6481757.86000,6723438.13000,7159835.60000,7580429.30000,7828561.16000,8205896.28000,8442112.47000,8221112.76000,8139174.29000,8322562.44000,8373912.24000,8321815.84000,8551140.47000,9225591.59000,9023385.77000,8678258.01000,8286320.46000,7474302.43000,6661969.18000,2013-11-21
Sistema,Sistema,6071118.06000,5825199.87000,5677387.95000,5689959.46000,5892149.39000,6398622.34000,6696090.96000,7210317.08000,7737818.55000,8017160.87000,8236116.55000,8437812.76000,8391161.47000,8369468.15000,8305128.22000,8330309.77000,8314343.22000,8500794.88000,9188934.25000,9054138.03000,8739283.95000,8153230.74000,7420212.09000,6766673.13000,2013-11-22
Sistema,Sistema,6308991.49000,6060293.38000,5797389.68000,5756284.50000,5861086.37000,5959956.64000,6081531.74000,6698638.27000,7275043.48000,7738169.78000,8098880.46000,8273197.24000,8111239.07000,7863757.73000,7617268.55000,7475721.76000,7330365.19000,7725286.91000,8723809.73000,8659994.92000,8244383.53000,7756601.43000,7086557.64000,6550700.03000,2013-11-23
Sistema,Sistema,6271887.85000,5902083.69000,5600387.56000,5484662.08000,5426324.44000,5400146.41000,5201186.23000,5581130.45000,6038162.25000,6282764.33000,6461173.57000,6703152.00000,6732858.79000,6595815.13000,6417960.91000,6456346.07000,6409714.17000,6885049.46000,7905484.26000,7982964.08000,7747355.16000,7124376.29000,6511841.76000,6113925.91000,2013-11-24
Sistema,Sistema,5746370.31000,5472099.52000,5312614.31000,5307923.65000,5516375.72000,6107213.67000,6513946.23000,7011049.38000,7536773.34000,7879089.72000,8132816.99000,8390519.59000,8198580.42000,8127608.94000,8324536.96000,8330022.67000,8201000.34000,8435649.14000,9016413.01000,8882318.96000,8631018.64000,7992564.33000,7198377.13000,6425691.93000,2013-11-25
Sistema,Sistema,6177382.39000,5964970.65000,5793287.41000,5762788.41000,5932390.99000,6480858.06000,6658969.19000,7135844.46000,7625094.96000,7855150.76000,8202840.98000,8440640.92000,8236203.06000,8155332.52000,8272310.53000,8253349.58000,8234895.54000,8353933.10000,9087625.44000,8948685.80000,8657757.23000,7988482.21000,7180618.43000,6534458.24000,2013-11-26
Sistema,Sistema,6195122.36000,5979933.74000,5756500.65000,5729883.33000,5926616.86000,6363348.61000,6649683.84000,7106994.11000,7470489.94000,7809653.34000,8122117.79000,8329989.71000,8153339.26000,8126065.30000,8225959.17000,8174329.69000,8107094.53000,8341490.31000,9076576.72000,8991526.50000,8618377.94000,8041635.30000,7268346.29000,6625776.21000,2013-11-27
Sistema,Sistema,6284255.70000,6059610.88000,5881027.47000,5797976.05000,6042469.60000,6658848.87000,6938104.58000,7359924.74000,7703540.29000,7963837.49000,8222236.07000,8448278.90000,8183697.10000,8076510.33000,8091229.76000,8210193.52000,8219777.11000,8435363.37000,9114624.00000,9116814.25000,8794551.77000,8354565.50000,7530769.00000,6731078.38000,2013-11-28
Sistema,Sistema,6120670.64000,5797162.39000,5624242.82000,5603798.78000,5804985.40000,6319047.87000,6774976.51000,7369676.81000,7794328.53000,7932814.00000,8219589.87000,8449661.28000,8263752.20000,8212466.29000,8335543.71000,8300624.14000,8233364.91000,8395769.92000,9130971.73000,8990486.28000,8598882.49000,8093945.79000,7273050.56000,6604402.83000,2013-11-29
Sistema,Sistema,6291071.91000,6023757.66000,5829747.86000,5694222.31000,5775840.85000,5978474.14000,6015592.95000,6616617.30000,7213200.17000,7438025.84000,7583222.00000,7760801.26000,7671657.13000,7453978.56000,7318276.19000,7191310.33000,7175482.51000,7520478.79000,8485055.09000,8464916.77000,8000658.79000,7497311.83000,6854814.04000,6274146.14000,2013-11-30
Sistema,Sistema,6038146.72000,5782726.50000,5618036.08000,5450648.80000,5408224.94000,5410646.43000,5158376.55000,5404714.06000,5723024.92000,6061819.53000,6272380.90000,6431094.99000,6459925.41000,6411742.01000,6237924.17000,6158833.34000,6101612.25000,6520448.21000,7644671.43000,7857675.74000,7702134.39000,7203164.16000,6591706.74000,6025291.10000,2013-12-01
Sistema,Sistema,5667964.32000,5406881.57000,5265293.96000,5210372.65000,5415945.83000,5927842.98000,6157962.50000,6740803.64000,7376224.72000,7451800.16000,7980839.09000,8265002.13000,8054736.82000,7959652.37000,8053599.75000,8129483.01000,8127266.43000,8357389.61000,9015855.98000,8883323.61000,8636068.78000,8138647.98000,7315677.83000,6502689.43000,2013-12-02
Sistema,Sistema,6104805.11000,5788343.16000,5599904.71000,5512757.03000,5689026.24000,6205920.78000,6613072.20000,7126348.66000,7672695.72000,7932963.47000,8200639.68000,8381083.19000,8166059.50000,8041749.72000,8134076.03000,8112755.70000,8080841.03000,8283247.45000,8895379.39000,8803979.65000,8482245.62000,8018940.88000,7141152.28000,6467488.49000,2013-12-03
Sistema,Sistema,5980825.96000,5636127.93000,5437909.72000,5421885.76000,5681937.42000,6155130.22000,6480670.19000,7014666.55000,7481452.18000,7755016.04000,8054555.42000,8270318.04000,8062464.24000,8012699.46000,8127494.75000,8116870.96000,8061584.49000,8218264.23000,9061046.23000,9009104.04000,8692597.87000,8166435.96000,7435106.71000,6622242.25000,2013-12-04
Sistema,Sistema,6170255.74000,5961465.89000,5737325.22000,5697020.69000,5853631.91000,6343770.39000,6639406.63000,7191908.20000,7794240.68000,8074627.95000,8368292.59000,8582174.44000,8396092.47000,8373079.13000,8588733.00000,8514651.68000,8434502.53000,8593194.78000,9338467.45000,9249155.11000,8923368.22000,8208092.90000,7426482.22000,6752188.18000,2013-12-05
Sistema,Sistema,6264666.93000,6028001.47000,5788608.62000,5743983.43000,5931019.00000,6368977.03000,6679258.88000,7262018.80000,7825595.17000,8220853.45000,8515813.56000,8693324.36000,8450786.61000,8356916.92000,8461453.03000,8421346.64000,8310464.45000,8418339.36000,9246491.40000,9141162.70000,8817806.55000,8242173.19000,7519838.81000,6851073.88000,2013-12-06
Sistema,Sistema,6477027.35000,6074918.53000,5840667.31000,5786441.75000,5855564.80000,6049696.04000,6146564.54000,6755014.78000,7408837.79000,7785230.54000,7967820.40000,8050662.07000,7940233.15000,7725884.11000,7541771.47000,7423920.40000,7327576.38000,7603258.17000,8642344.99000,8538500.56000,8172356.02000,7679089.81000,7057965.24000,6522369.62000,2013-12-07
Sistema,Sistema,6164826.95000,5827642.89000,5581191.15000,5464752.93000,5486758.57000,5492328.74000,5295114.36000,5558296.44000,6018547.55000,6229528.00000,6452608.08000,6646165.30000,6680148.56000,6598157.27000,6479820.37000,6373218.87000,6323773.00000,6710349.26000,7886369.28000,8080943.67000,7900272.94000,7492653.43000,6810727.36000,6016531.77000,2013-12-08
Sistema,Sistema,5703673.91000,5478185.09000,5316146.42000,5290652.50000,5464546.38000,5955698.77000,6253792.08000,6793392.82000,7581717.33000,7909468.22000,8230052.05000,8533454.56000,8387570.65000,8328064.38000,8425482.99000,8432456.79000,8355480.57000,8444236.65000,9327197.02000,9353390.31000,9007898.66000,8357005.23000,7575882.96000,6599515.06000,2013-12-09
Sistema,Sistema,6109225.74000,5768412.00000,5634820.36000,5624648.66000,5773565.36000,6280060.59000,6550392.29000,7172893.49000,7741114.46000,8037482.79000,8323102.51000,8565712.46000,8375545.22000,8301114.74000,8398971.22000,8402716.18000,8286532.61000,8346776.24000,9330391.42000,9383313.73000,9089501.63000,8431142.95000,7728752.32000,6883802.58000,2013-12-10
Sistema,Sistema,6329638.52000,6000070.03000,5799144.24000,5770111.50000,6005233.93000,6451701.91000,6717757.23000,7323713.06000,7830599.58000,8091528.58000,8343653.40000,8583979.82000,8414086.81000,8360862.63000,8496219.77000,8483451.76000,8389738.53000,8451373.93000,9356869.10000,9451665.93000,9204777.48000,8587380.96000,7868877.30000,6923112.75000,2013-12-11
Sistema,Sistema,6470016.23000,6144807.29000,5959179.45000,5799606.73000,5987501.30000,6535806.76000,6753801.21000,7225545.74000,7882769.66000,8225597.35000,8470692.27000,8677216.70000,8497972.79000,8422985.52000,8609708.13000,8609360.62000,8453754.85000,8520220.96000,9451351.54000,9430689.88000,9049474.24000,8473744.39000,7637918.00000,6883317.96000,2013-12-12
Sistema,Sistema,6458619.79000,6222121.02000,5960727.78000,5883354.11000,6054455.34000,6538820.85000,6785260.15000,7268951.19000,7809531.87000,8079574.52000,8341744.42000,8513563.83000,8310703.12000,8285999.62000,8374552.91000,8354316.82000,8236875.70000,8402122.04000,9269440.76000,9117780.91000,8821880.03000,8285489.74000,7626839.29000,7012441.45000,2013-12-13
Sistema,Sistema,6503060.44000,6131296.17000,5910379.39000,5815526.27000,5947478.12000,6176540.46000,6118316.84000,6594690.12000,7151629.26000,7522529.34000,7803542.21000,7909659.20000,7788846.52000,7569606.96000,7396602.39000,7281782.46000,7143146.79000,7327595.10000,8431037.21000,8569963.36000,8337325.21000,7905847.65000,7271072.20000,6617939.83000,2013-12-14
Sistema,Sistema,6181718.03000,5882212.34000,5624926.29000,5470693.94000,5417204.56000,5409872.56000,5240493.58000,5579395.48000,6066911.21000,6409827.01000,6673285.99000,6854450.49000,6879208.39000,6761071.52000,6622351.34000,6549195.17000,6483459.01000,6783392.32000,7897913.53000,8071525.35000,7933039.67000,7557289.95000,6939188.06000,6359181.53000,2013-12-15
Sistema,Sistema,5915366.16000,5687672.15000,5479896.12000,5431168.65000,5626948.20000,6017890.57000,6292928.58000,6917205.61000,7566975.20000,7934726.53000,8252451.13000,8429418.12000,8243871.72000,8208295.86000,8314421.30000,8282897.37000,8161754.76000,8238901.02000,9301214.21000,9269134.69000,8946856.39000,8456388.11000,7719825.13000,6959343.96000,2013-12-16
Sistema,Sistema,6385441.65000,6153070.45000,5965337.05000,5928548.07000,6073470.14000,6401792.00000,6595858.15000,7180949.31000,7684477.58000,7967650.32000,8252611.29000,8441178.82000,8298198.58000,8256275.99000,8289363.75000,8208616.69000,8204385.05000,8221932.90000,9139825.42000,9107108.17000,8722047.82000,8216794.18000,7549677.47000,6849046.55000,2013-12-17
Sistema,Sistema,6346922.98000,6131685.88000,5924931.02000,5798990.49000,5968926.05000,6388990.54000,6693002.79000,7286758.01000,7904362.98000,8179884.94000,8386919.26000,8606562.71000,8414045.88000,8295329.65000,8406511.56000,8402760.07000,8346370.22000,8466333.20000,9110832.85000,8976446.49000,8667407.00000,8177379.54000,7574524.94000,6931254.84000,2013-12-18
Sistema,Sistema,6430112.31000,6162987.26000,5958827.20000,5906270.81000,6124604.57000,6469992.75000,6605798.39000,7181034.21000,7811491.39000,8108545.32000,8415490.66000,8570650.12000,8341400.05000,8303526.75000,8410275.41000,8399954.68000,8357436.80000,8413073.99000,9190013.96000,9170207.17000,8930588.10000,8465408.52000,7688663.80000,6910624.11000,2013-12-19
Sistema,Sistema,6428961.34000,6133949.13000,5888147.86000,5814422.18000,5940020.40000,6358255.79000,6591675.79000,7140008.11000,7734285.46000,8043078.34000,8277715.12000,8213544.19000,8053381.22000,7971517.23000,8031997.32000,8043157.18000,8194783.01000,8298116.50000,9092857.94000,9044904.59000,8738379.59000,8307620.22000,7581194.88000,6975170.14000,2013-12-20
Sistema,Sistema,6445772.03000,6165590.85000,5992317.44000,5889613.80000,5936009.74000,6096788.73000,6081749.84000,6582705.63000,7213557.70000,7553876.58000,7654445.46000,7770425.25000,7674057.62000,7479150.60000,7327240.73000,7216073.60000,7131072.19000,7312406.64000,8367571.97000,8542684.24000,8255922.17000,8020726.37000,7419122.37000,6885718.20000,2013-12-21
Sistema,Sistema,6331060.63000,5918089.17000,5613801.53000,5449513.47000,5416346.18000,5433991.90000,5189044.24000,5514930.16000,6030353.54000,6486032.01000,6738923.72000,6845872.04000,6889175.89000,6825275.11000,6829352.71000,6784694.65000,6737977.91000,6973010.70000,7936776.56000,8121490.01000,7996315.75000,7798284.88000,7261788.96000,6462710.04000,2013-12-22
Sistema,Sistema,5978765.15000,5738578.81000,5486898.97000,5424523.47000,5553748.64000,5897464.41000,6132939.32000,6789756.31000,7397177.66000,7714630.71000,7974051.40000,8152634.85000,7970570.59000,7910679.01000,7961566.04000,7922967.45000,7817427.10000,7884197.23000,8707312.42000,8715322.82000,8416320.19000,8114767.05000,7438371.67000,6673042.45000,2013-12-23
Sistema,Sistema,6070015.39000,5684639.45000,5473085.91000,5408347.65000,5423526.81000,5641635.14000,5741606.58000,6378392.19000,6972856.69000,7257136.97000,7430408.98000,7506720.28000,7334647.28000,7078665.83000,6832572.33000,6661076.33000,6519695.83000,6711557.12000,7901006.69000,8020163.72000,7664455.57000,7225699.33000,6806010.80000,6459542.03000,2013-12-24
Sistema,Sistema,6106577.14000,5842078.65000,5490488.04000,5194855.58000,5060351.02000,4969181.92000,4494066.26000,4590066.16000,4908875.97000,5305170.33000,5663985.33000,5886730.03000,6006187.16000,5990629.49000,5888244.99000,5791875.63000,5748028.55000,5895128.77000,7009122.32000,7333582.69000,7131333.25000,6665772.10000,6109906.71000,5638612.82000,2013-12-25
Sistema,Sistema,5428786.16000,5161774.51000,4999843.56000,4945231.09000,5040081.81000,5338157.93000,5572447.93000,6275483.88000,7021677.76000,7439713.11000,7747645.76000,7962673.98000,7944529.52000,7898817.99000,7970127.52000,7950354.93000,7819569.67000,7792135.45000,8733974.56000,8843242.92000,8536649.26000,8034995.50000,7290401.20000,6636135.41000,2013-12-26
Sistema,Sistema,6164617.53000,5850935.36000,5630523.27000,5550365.58000,5641982.68000,5963882.95000,6099204.69000,6599500.50000,7261213.35000,7656045.93000,7975595.20000,8217731.70000,8131324.16000,8002355.60000,8109451.55000,8044743.49000,7891937.56000,7787768.41000,8758823.24000,8835175.59000,8560778.60000,8118676.42000,7405615.79000,6684679.01000,2013-12-27
Sistema,Sistema,6233420.22000,5991339.40000,5754542.38000,5615418.62000,5669005.66000,5802735.32000,5677190.82000,6145740.77000,6884554.73000,7396514.35000,7718048.08000,7905876.57000,7797131.89000,7609291.24000,7474477.61000,7357228.33000,7206217.75000,7208071.35000,8254361.64000,8513539.98000,8267033.63000,7942467.28000,7335790.58000,6709761.20000,2013-12-28
Sistema,Sistema,6225684.54000,5932018.18000,5666592.22000,5524449.20000,5474857.75000,5457326.98000,5145270.71000,5408228.89000,5941208.39000,6432044.94000,6813988.88000,7010072.29000,7035791.51000,6929778.11000,6875358.87000,6752126.17000,6666426.98000,6664831.27000,7781227.27000,8105352.21000,7994610.05000,7713317.78000,7147370.12000,6541102.03000,2013-12-29
Sistema,Sistema,6037612.42000,5697035.39000,5498388.96000,5382066.77000,5470311.65000,5689415.81000,5711016.08000,6264179.32000,6991065.21000,7419045.54000,7727980.48000,7903659.81000,7848430.65000,7851593.03000,7827737.69000,7714233.47000,7552830.70000,7508174.61000,8443838.99000,8562131.19000,8339110.61000,7986886.54000,7363328.56000,6740250.02000,2013-12-30
Sistema,Sistema,6125731.91000,5808896.68000,5591597.27000,5402488.22000,5434130.02000,5568157.28000,5453839.58000,5918696.04000,6538040.70000,6937563.99000,7175183.25000,7269543.73000,7151218.28000,6978857.47000,6800655.73000,6676907.26000,6590769.10000,6739163.01000,7826486.74000,8010433.17000,7660775.43000,7270310.42000,6882182.33000,6518948.97000,2013-12-31
Sistema,Sistema,6237745.99000,6006224.52000,5723688.95000,5468912.81000,5254704.54000,5068131.83000,4498909.02000,4488298.43000,4677326.45000,4913791.83000,5191262.83000,5406554.66000,5474415.42000,5409278.27000,5332711.21000,5243691.65000,5184239.16000,5440550.15000,6572839.66000,6946844.61000,6724922.93000,6495851.39000,5990889.78000,5571168.85000,2014-01-01
Sistema,Sistema,5195082.84000,4971038.53000,4860080.72000,4777631.36000,4906054.31000,5096031.45000,5279683.52000,5880599.92000,6579406.28000,6959218.72000,7285727.30000,7518317.98000,7479260.64000,7430624.91000,7485347.78000,7467061.07000,7351275.85000,7323279.90000,8156598.31000,8350904.26000,8057246.40000,7646699.10000,7030339.42000,6427234.81000,2014-01-02
Sistema,Sistema,5966085.37000,5626161.17000,5446918.73000,5353647.95000,5434038.14000,5719362.07000,5798103.72000,6355694.25000,6983665.38000,7343013.13000,7673373.09000,7885807.35000,7808521.79000,7745661.45000,7788710.46000,7728139.29000,7602829.33000,7606619.54000,8416835.64000,8563119.63000,8290563.46000,7874837.04000,7185309.36000,6602867.27000,2014-01-03
Sistema,Sistema,6186004.87000,5924767.12000,5737092.89000,5583107.48000,5623579.32000,5758729.96000,5696132.58000,6069428.46000,6598039.20000,7015549.94000,7390018.72000,7581762.72000,7519518.93000,7357848.66000,7202507.36000,7126386.03000,7005393.63000,7024877.81000,7956890.63000,8270401.36000,8021330.09000,7700907.77000,7160883.38000,6595672.53000,2014-01-04
Sistema,Sistema,6020256.87000,5652824.90000,5378418.35000,5213349.56000,5132152.56000,5157055.52000,4906897.39000,5163081.48000,5594898.81000,6003711.55000,6262638.93000,6437560.14000,6493553.31000,6417629.86000,6295087.13000,6225153.00000,6142445.35000,6306645.64000,7276157.02000,7546736.89000,7379935.59000,7097812.53000,6544817.80000,6044410.07000,2014-01-05
Sistema,Sistema,5599485.77000,5298681.52000,5103869.48000,5011929.25000,5031858.25000,5182485.53000,5078838.21000,5279868.24000,5914060.03000,6253657.40000,6574599.68000,6791047.62000,6843819.43000,6767875.59000,6591194.47000,6482778.70000,6402693.98000,6656296.58000,7516146.33000,7776646.27000,7520184.72000,7082990.71000,6673896.51000,6134094.70000,2014-01-06
Sistema,Sistema,5678280.27000,5366709.24000,5090928.87000,5108066.94000,5287549.22000,5615216.73000,5951006.11000,6378398.71000,7000187.14000,7326279.05000,7600779.29000,7803816.08000,7721892.26000,7691359.12000,7802782.11000,7774676.84000,7683794.22000,7684498.78000,8474915.21000,8515734.78000,8119093.29000,7665163.67000,6941142.98000,6262738.79000,2014-01-07
Sistema,Sistema,5735050.42000,5458366.69000,5328805.58000,5298487.12000,5414457.72000,5733521.31000,5956407.12000,6457971.90000,6997887.89000,7289900.13000,7585657.29000,7799566.22000,7713830.69000,7679577.33000,7804489.64000,7763340.48000,7654948.97000,7630565.28000,8545413.64000,8681267.51000,8345831.03000,7613790.14000,6834370.62000,6211163.73000,2014-01-08
Sistema,Sistema,5717353.68000,5521854.58000,5386193.43000,5379855.12000,5486861.66000,5782399.93000,5994110.66000,6491760.60000,7070908.60000,7392862.77000,7676218.48000,7865740.56000,7728140.57000,7747445.01000,7776475.78000,7778383.17000,7659224.34000,7588763.57000,8501481.79000,8692660.85000,8364635.14000,7663153.11000,6873435.61000,6196427.56000,2014-01-09
Sistema,Sistema,5951439.41000,5716790.27000,5519572.94000,5412764.22000,5571911.88000,5907392.08000,6090819.80000,6645877.68000,7244034.04000,7539930.04000,7865947.15000,8133981.94000,7996301.47000,8030278.52000,8056854.30000,8060739.45000,7961549.41000,7850502.39000,8559632.19000,8654956.31000,8351954.26000,7803307.11000,7136321.05000,6509809.66000,2014-01-10
Sistema,Sistema,6129705.55000,5903374.26000,5723470.01000,5644959.64000,5746181.64000,5890344.50000,5976758.62000,6465081.75000,6994006.58000,7292206.99000,7600190.19000,7781550.42000,7721185.66000,7481527.36000,7295965.21000,7195219.98000,7074711.40000,7133765.76000,8113954.32000,8306887.01000,8024776.48000,7490078.43000,6819451.10000,6331350.92000,2014-01-11
Sistema,Sistema,5915531.06000,5597518.73000,5334680.79000,5231633.66000,5202637.41000,5239010.30000,5006810.36000,5199527.12000,5593702.10000,5936457.53000,6248552.04000,6491529.51000,6589104.45000,6604068.00000,6454824.71000,6326837.91000,6265495.22000,6327170.50000,7400814.84000,7768717.23000,7602669.52000,7118768.71000,6633023.84000,6092181.31000,2014-01-12
Sistema,Sistema,5688563.51000,5383713.59000,5232315.76000,5148331.33000,5314127.46000,5851304.88000,6277518.02000,6774680.93000,7550520.72000,7890155.98000,8279220.19000,8557113.98000,8411205.64000,8363901.31000,8470509.78000,8426224.59000,8247379.51000,8078974.38000,8704773.84000,8830792.41000,8560100.08000,8009420.78000,7409148.48000,6538984.52000,2014-01-13
Sistema,Sistema,6212292.59000,5894570.41000,5712606.46000,5624085.03000,5815458.46000,6310011.75000,6640201.91000,7207046.51000,7604723.89000,8055667.99000,8387157.77000,8638687.86000,8470435.39000,8372203.74000,8491176.09000,8503639.66000,8417471.74000,8189532.26000,8747966.06000,8829455.89000,8697374.06000,8194097.76000,7401465.40000,6692271.84000,2014-01-14
