Code,Name,Type,Disp,RecType,CompanyCode,EnerSource,OperStartdate,State
4ZIS,GD BLANCA ENERGY II,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,CTEG,RAD SOLAR,2025-08-17,OPERACION
5ACK,AGPE ROTOPLAST,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ISGC,RAD SOLAR,2025-08-16,OPERACION
5ACW,AGPE ERIS DAVID CACERES GOMEZ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-08-20,OPERACION
5ACZ,AGPE EXXON MOBIL,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EMIC,RAD SOLAR,2025-08-21,OPERACION
5AD2,AGPE LIGIA ROSA OLIVERA MONROY,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-08-21,OPERACION
5AD4,AUTOG CORONA SOPO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOGENERADOR,ENDG,RAD SOLAR,2025-07-31,PRUEBAS
5AD6,AGPE JAHNN HELMUTH SCHMALBACH ZABALETA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2025-08-21,OPERACION
5AD8,AGPE JERONIMO MARTINS CÚCUTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EEPC,RAD SOLAR,2025-08-21,OPERACION
5AMK,AGPE TIENDA ARA 1090,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2025-08-21,OPERACION
5AMM,AGPE PRIMAX COLOMBIA SA 2,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2025-08-21,OPERACION
5AMO,AGPE SIRB SOCIEDAD INVERSORA DE RESTAURANTES,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2025-08-21,OPERACION
5AMQ,AGPE TIENDA ARA 1010,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2025-08-21,OPERACION
5AO5,AGPE  LIGIA ESTHER ANILLO DE ARGUELLO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-08-22,OPERACION
5AS5,AGPE DISTRIBUCIONES CASALINS AL SAS ZOMAC,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-08,OPERACION
5AS7,AGPE LOCAL LUIS ALBERTO SALAZAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2025-08-28,OPERACION
5AS9,AGPE AMARIA REPOSTERIA SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2025-08-28,OPERACION
5ASB,AGPE SEDE PRINCIPAL V Y A FASHION SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2025-08-28,OPERACION
5ASD,AGPE HL OPERADORES SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2025-08-28,OPERACION
5ASH,AGPE SUPERMERCADOS MAS POR MENOS SAS CR 27,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASJ,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 690,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASL,AGPE SISTEMA SOLAR FRISBY TULUA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASN,AGPE ALMACENES PARAISO CRA19,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASP,AGPE NAUTICA INTEGRAL SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2025-08-28,OPERACION
5ASR,AGPE SUPERMERCADO TODO EN UNO PARQUE REAL,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5AST,AGPE  SUPERMERCADO TODO EN UNO PLAYA HERMOSA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASV,AGPE CENTRO FRUVER DEL LLANO 3,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ASX,AGPE STO 752 VALLEDUPAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-08-28,OPERACION
5ATT,AGPE BIENTRA SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2025-09-01,OPERACION
5ATU,AGPE HERMANAS TERCIARIAS CAPUCHINAS PROVINCIA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2025-09-01,OPERACION
5ATZ,AGPE STO 352 DOS QUEBRADAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AU2,AGPE ARA 178 COTA CENTRO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AU4,AGPE GRANJA CARACOLI,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AU6,AGPE SUPERMERCADO LOS MONTES CEIBA II,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AU8,AGPE ARA 307 BARRANCA DOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AUA,AGPE 276 MINUTO DE DIOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AUC,AGPE HOTELSH1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2025-09-04,OPERACION
5AUE,GD PXV I,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ESNG,RAD SOLAR,2025-10-10,OPERACION
5AUG,GD PXV IV,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ESNG,RAD SOLAR,2025-10-10,OPERACION
5AUI,AGPE RESTAURANTE LA MATRIARCA BQ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AUK,AGPE HOTEL SUITE IMPERIAL INN,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-04,OPERACION
5AUM,GD GRANJA SAN PELAYO,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,DUCG,RAD SOLAR,2025-10-17,OPERACION
5AUO,AGPE FRANCISCO FRANCO RUEDA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-09-04,OPERACION
5AX2,AGPE STO 587 TULUA CANASTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-11,OPERACION
5AX4,AGPE HOTLE MIRAVAL,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-11,OPERACION
5AX6,AGPE INVERSIONES YENC SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-11,OPERACION
5AX8,AGPE AVICOLA LA LIBERTAD SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-11,OPERACION
5AXA,AGPE HOTEL EL TESORO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2025-09-11,OPERACION
5AXC,VALLEDUPAR II,SOLAR,NO DESPACHADO CENTRALMENTE,NORMAL,EPSG,RAD SOLAR,2025-07-31,PRUEBAS
5AXE,VALLEDUPAR I,SOLAR,NO DESPACHADO CENTRALMENTE,NORMAL,EPSG,RAD SOLAR,2025-07-31,PRUEBAS
5AXG,VALLEDUPAR III,SOLAR,NO DESPACHADO CENTRALMENTE,NORMAL,EPSG,RAD SOLAR,2025-07-31,PRUEBAS
5AXI,GD PARQUE SOLAR GRANADA I,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,EMSG,RAD SOLAR,2025-09-14,OPERACION
5AXM,AGPE COOPERATIVA MULTIACTIVA LOS FUNDADORES OFICINA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-09-11,OPERACION
5AXO,AGPE COOPERATIVA MULTIACTIVA LOS FUNDADORES,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-09-11,OPERACION
5AXQ,AGPE RICARDO SOJO GUZMAN,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2025-09-11,OPERACION
