Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,daily_sum_kWh
Sistema,Sistema,6934731.16,6620004.14,6430879.55,6348487.51,6396378.41,6507863.87,6478571.3,6996812.66,7528035.67,7849630.57,8112634.69,8222623.26,8144956.05,8002378.8,7861113.28,7736510.78,7587287.4,7615621.9,8679503.97,8801833.21,8588437.51,8292805.08,7791497.46,7246331.46,2017-12-23,180774929.69000006
Sistema,Sistema,6684207.99,6349375.92,6123284.56,5962540.32,5956011.26,5936753.4,5704153.64,5997027.94,6387387.93,6722694.45,6912614.38,7057835.37,7075550.69,7023041.8,6983251.8,6936231.99,6860140.65,7018661.65,8132092.42,8173916.4,7792814.14,7317541.61,6880434.67,6507869.46,2017-12-24,162495434.44
Sistema,Sistema,6241401.57,6077309.18,5886676.27,5716870.1,5609174.09,5537737.52,5169826.43,5245394.9,5480623.54,5778243.33,6061301.1,6304335.63,6452823.23,6429087.25,6300402.71,6217654.65,6188110.96,6374467.0,7383919.7,7579495.18,7420919.15,7141365.65,6689400.16,6300548.72,2017-12-25,149587088.02
Sistema,Sistema,5947833.24,5761413.95,5629892.6,5603615.97,5717032.96,5984000.93,6197070.28,6756862.09,7550747.23,7840673.86,8188902.47,8471414.85,8433831.12,8435189.63,8502509.81,8445340.2,8295126.98,8274089.25,9054838.42,9108245.54,8807087.95,8335442.34,7531432.77,6916367.26,2017-12-26,179788961.7
Sistema,Sistema,6425185.39,6203738.3,6043760.51,5983051.71,6103591.8,6374555.31,6487574.64,7009267.64,7588424.52,7903725.86,8263588.23,8505714.5,8404983.63,8329348.0,8470506.17,8460085.45,8315618.5,8232379.71,9089548.03,9173351.18,8870233.93,8416038.03,7705024.62,7102396.39,2017-12-27,183461692.05
Sistema,Sistema,6594265.41,6239944.62,6059681.22,6077054.62,6214559.06,6409787.38,6542241.61,7082071.45,7571224.93,7880251.06,8174549.21,8396278.77,8349464.26,8359865.76,8439980.91,8408213.2,8276988.54,8200386.54,9048772.51,9132295.25,8879304.77,8359676.6,7693790.26,7035478.17,2017-12-28,183426126.11
Sistema,Sistema,6595542.01,6314204.65,6115639.98,6072647.66,6138376.96,6381677.21,6444688.63,6911801.48,7456974.67,7802774.02,8120544.97,8352920.33,8260158.89,8211276.21,8193038.09,8113008.48,7920011.74,7940657.92,8819634.99,8910919.09,8617748.29,8149960.6,7532795.36,6971063.51,2017-12-29,180348065.73999998
Sistema,Sistema,6487675.6,6195533.84,6028566.96,5945143.74,5983641.1,6079080.59,6064278.59,6401824.14,6807710.7,7244837.92,7453720.74,7607985.79,7624674.76,7534431.42,7428499.16,7292418.0,7155216.04,7234859.98,8162894.93,8296400.22,8114735.28,7751141.73,7258556.11,6673989.27,2017-12-30,168827816.61000004
Sistema,Sistema,6212999.31,5946994.12,5753933.18,5645715.65,5560349.5,5607492.64,5490823.3,5678619.39,6019990.43,6297141.14,6560734.49,6696776.53,6771512.01,6775245.8,6679585.41,6608361.0,6548356.44,6728432.8,7808240.81,7917034.29,7603883.24,7141148.14,6717404.15,6434702.87,2017-12-31,155205476.64
Sistema,Sistema,6136422.53,5931003.06,5753282.88,5575229.61,5459532.11,5331838.62,4943097.35,4943553.61,5139821.18,5352716.96,5602474.29,5767825.03,5877948.57,5866747.17,5740159.22,5676618.39,5660192.42,5878661.83,6811302.12,7022498.01,6881848.21,6584633.29,6125810.87,5771795.62,2018-01-01,139835012.95000002
Sistema,Sistema,5456007.19,5290831.0,5176637.57,5166988.74,5258020.01,5475671.17,5552677.87,6026561.62,6561801.16,6893949.62,7245597.07,7505760.85,7538300.96,7527055.83,7591566.57,7575970.41,7484836.18,7453440.23,8298610.79,8447500.92,8196582.21,7782795.51,7129159.81,6600155.81,2018-01-02,163236479.1
Sistema,Sistema,6151673.79,5893813.87,5767221.0,5687446.05,5791708.02,6020619.33,6100532.98,6516074.11,7036604.61,7415935.17,7751807.59,7943287.67,7912197.04,7949363.43,8043511.51,7987864.02,7865435.66,7816590.41,8643163.73,8759192.82,8511300.15,8038138.29,7377538.21,6758870.19,2018-01-03,173739889.65
Sistema,Sistema,6333098.99,6095552.58,5927938.9,5872083.89,5980670.44,6221401.63,6279672.73,6763013.21,7324493.42,7577851.56,7942034.44,8159950.58,8165792.75,8161081.22,8262027.12,8243841.67,8060055.47,7945146.47,8789607.96,8922113.24,8650163.06,8185909.59,7368637.3,6880138.25,2018-01-04,178112276.47000003
Sistema,Sistema,6443607.73,6172212.39,6024510.75,5961468.64,6059901.74,6309999.74,6408433.64,6866329.03,7388800.58,7718724.91,8057981.25,8331071.6,8266306.3,8275071.86,8368288.32,8336662.41,8204788.69,8055568.35,8852974.3,9015256.66,8746847.09,8256542.3,7615441.53,7057958.29,2018-01-05,180794748.1
Sistema,Sistema,6617245.35,6347779.76,6170524.94,6062047.02,6115517.59,6229666.02,6210618.28,6598293.75,7059000.74,7414476.89,7742253.11,7912180.15,7862769.47,7722076.36,7634566.88,7528810.93,7375633.78,7363446.31,8352671.65,8517098.79,8275244.5,7831699.09,7293108.83,6816656.86,2018-01-06,173053387.05000004
Sistema,Sistema,6404053.64,6111676.85,5923782.73,5803271.93,5777833.7,5762095.12,5545667.5,5786597.14,6126314.36,6432879.53,6699068.42,6882881.38,6914974.66,6885058.53,6763097.87,6678120.0,6576708.96,6648205.73,7659956.4,7925308.61,7766828.71,7454027.66,7026897.39,6488979.97,2018-01-07,158044286.79
Sistema,Sistema,6169962.08,5927142.96,5747710.14,5658280.59,5638107.07,5722296.38,5539006.76,5749915.77,6184760.39,6552648.7,6841481.95,7115383.66,7246821.57,7184953.47,7100475.1,7026442.32,6904264.97,6988518.03,8019370.09,8350842.44,8170486.91,7759234.88,7242284.78,6744263.94,2018-01-08,161584654.95
Sistema,Sistema,6347857.33,6122215.89,5971984.54,5908485.51,6066207.02,6362747.58,6545589.04,7026713.82,7576454.01,7917940.68,8203937.58,8390807.23,8299422.52,8294846.67,8443689.73,8429224.82,8316025.96,8232397.54,8898317.54,8973028.92,8689467.8,8203408.42,7530018.9,6892449.69,2018-01-09,181643238.73999998
Sistema,Sistema,6399917.02,6180472.94,6018875.61,5965092.44,6129324.81,6418991.16,6588736.26,7063687.5,7628202.4,7931373.65,8188439.34,8501509.21,8372060.48,8388348.67,8563417.01,8546188.58,8422966.62,8214429.94,8925593.43,9151854.86,8871654.32,8381202.72,7697177.32,7087653.49,2018-01-10,183637169.78
Sistema,Sistema,6585597.44,6321699.37,6183327.73,6153130.42,6280435.92,6632146.35,6807556.41,7309685.21,7889193.05,8229065.78,8513331.84,8778256.17,8665346.73,8670520.42,8788816.68,8761311.18,8605168.23,8338932.64,9088236.26,9256978.96,8987665.89,8504745.23,7832909.05,7119430.7,2018-01-11,188303487.66
Sistema,Sistema,6653711.88,6373497.2,6230782.32,6213957.61,6351209.63,6694603.17,6896926.94,7415347.68,7989862.1,8291488.82,8597194.58,8801051.41,8679323.31,8653173.84,8754655.37,8662257.26,8482376.28,8350874.03,9072592.4,9179318.57,8885134.38,8441450.43,7837931.42,7152344.65,2018-01-12,188661065.28
Sistema,Sistema,6658539.73,6428925.23,6250603.73,6165940.16,6252469.19,6390207.46,6445800.6,6882389.94,7442135.65,7821373.73,8133705.34,8323139.31,8248795.12,8077562.4,7928958.79,7795087.58,7669290.99,7691111.34,8594901.66,8724493.6,8465776.03,8050940.77,7414000.92,6940037.96,2018-01-13,178796187.23000002
Sistema,Sistema,6529660.99,6253041.61,6045850.29,5949179.92,5931625.71,5951020.55,5768143.84,6003700.71,6393955.91,6698926.99,6956928.64,7135014.58,7222552.54,7199550.56,7083035.16,6906191.29,6833917.66,6930501.69,7834392.97,8156896.18,8053074.25,7739459.28,7274744.15,6704983.33,2018-01-14,163556348.8
Sistema,Sistema,6325631.0,6132214.0,5985468.74,5958595.72,6153081.03,6543397.58,6820309.52,7301510.43,7903265.84,8257637.17,8521953.97,8762025.43,8662712.0,8647815.73,8805457.9,8766331.05,8589180.1,8386214.63,9097243.4,9269862.71,9008706.06,8509866.64,7825898.67,7180161.41,2018-01-15,187414540.73000002
Sistema,Sistema,6596183.5,6370507.1,6264606.43,6204904.01,6369217.76,6795276.6,7028844.58,7435019.32,7973057.07,8299420.32,8547968.29,8828693.07,8648494.17,8632371.4,8776601.53,8740746.18,8627011.2,8399379.45,9092239.97,9324116.57,9025988.36,8525848.58,7800261.52,7106336.38,2018-01-16,189413093.36
Sistema,Sistema,6634410.07,6427195.25,6279777.61,6228857.09,6407902.85,6849000.22,7131929.62,7529692.78,8028295.34,8297391.68,8574460.76,8808156.23,8633096.83,8625201.15,8791778.19,8778299.17,8585481.53,8314847.74,9090922.1,9260490.61,8966722.12,8419085.03,7737790.91,7086852.65,2018-01-17,189487637.53
Sistema,Sistema,6646817.82,6419293.28,6266980.58,6205147.33,6361451.72,6782816.16,7051410.59,7475850.33,7965092.19,8238858.82,8502807.87,8735336.36,8625572.69,8599313.88,8751247.51,8712077.35,8578789.55,8358600.41,9077182.87,9268286.66,8980408.56,8420039.73,7702892.4,7035146.89,2018-01-18,188761421.54999998
Sistema,Sistema,6613441.57,6411880.33,6273816.6,6246538.29,6396454.36,6836834.56,7095907.34,7520536.58,8027741.7,8356517.27,8682822.21,8920554.14,8734180.44,8719491.74,8862999.32,8837214.86,8707959.22,8439511.18,9139631.36,9326959.84,9046335.69,8567783.9,7949578.1,7282961.75,2018-01-19,190997652.35
Sistema,Sistema,6816069.93,6518410.27,6351077.72,6274924.87,6333263.13,6502874.55,6577854.13,7048499.91,7652118.51,8041244.09,8362322.21,8541282.21,8466780.21,8280109.21,8080263.39,7945902.13,7804063.59,7751311.97,8615549.8,8977345.55,8711434.56,8194742.85,7613012.85,7063300.22,2018-01-20,182523757.86
Sistema,Sistema,6615962.8,6339204.56,6142317.93,6000746.83,5959858.79,5980739.23,5769248.15,6022947.99,6350011.81,6687315.1,6965260.25,7204983.24,7278194.03,7269065.9,7162170.68,7069024.05,6944058.8,6940568.54,7947174.75,8398820.84,8295581.64,7956142.26,7432175.62,6888128.65,2018-01-21,165619702.43999997
Sistema,Sistema,6521408.47,6275907.54,6120115.86,6104481.47,6290707.22,6784428.55,6987580.49,7421569.14,7997183.48,8353485.53,8730434.29,8990575.55,8803476.44,8839565.64,9017217.6,8977877.12,8797994.03,8541541.97,9221403.7,9490861.58,9240291.85,8726381.53,7976363.71,7275779.51,2018-01-22,191486632.26999998
Sistema,Sistema,6787096.5,6549885.75,6401074.62,6345317.44,6512092.76,7039691.68,7216608.62,7580528.06,8074761.41,8419571.62,8772407.32,9006150.01,8854525.89,8888067.11,9034457.02,9032279.21,8837112.35,8618433.23,9309136.79,9601263.81,9309584.07,8767481.21,7936837.16,7272891.61,2018-01-23,194167255.25
Sistema,Sistema,6729985.36,6506866.9,6340559.24,6300440.96,6493106.57,7010714.38,7178126.53,7534530.33,8058791.39,8408139.62,8760709.78,9000211.78,8792300.28,8812917.22,9018746.79,9009066.21,8846471.38,8530761.48,9188904.0,9506804.7,9238971.85,8733060.88,7989663.18,7288987.14,2018-01-24,193278837.94999996
Sistema,Sistema,6742671.31,6477986.26,6333510.66,6268442.81,6502104.85,7071569.55,7225953.34,7603681.18,8162119.22,8415406.55,8826878.39,9051005.27,8921927.51,8977453.25,9179940.12,9166151.63,8990859.25,8677953.11,9345398.31,9627527.43,9342406.6,8797528.37,8065124.35,7313940.46,2018-01-25,195087539.78
Sistema,Sistema,6853171.25,6614065.36,6466108.99,6417877.87,6587420.47,7088168.85,7277054.53,7699247.29,8205542.65,8483119.85,8860014.84,9114544.28,8904257.71,8943666.47,9086233.51,9096011.06,8911715.61,8591213.78,9171321.2,9498122.89,9184866.13,8697072.32,8079001.82,7414772.17,2018-01-26,195244590.89999995
Sistema,Sistema,6959221.34,6646880.32,6477723.76,6399623.99,6456844.16,6682777.03,6780098.26,7229880.58,7801398.9,8143588.09,8458007.5,8647111.85,8553163.07,8394386.12,8230604.77,8121349.71,7960370.79,7882871.0,8725097.79,9100921.23,8853505.17,8385700.94,7763013.54,7136852.21,2018-01-27,185790992.11999997
Sistema,Sistema,6713393.07,6434780.99,6199203.35,6085980.0,6045817.11,6036473.87,5832233.91,6095185.62,6482964.44,6812084.16,7050666.72,7270245.3,7371935.49,7295746.77,7172096.36,7116356.01,6995039.48,6986260.15,7920108.62,8446207.72,8347512.99,8026023.35,7445175.85,6881060.95,2018-01-28,167062552.28
Sistema,Sistema,6484916.99,6258164.51,6144263.31,6146310.51,6374670.66,6990905.11,7213944.94,7587493.62,8147117.97,8532763.21,8897363.41,9115633.72,8896280.13,8962772.54,9162440.26,9187937.23,8983619.09,8652624.86,9259048.7,9599064.16,9356636.75,8840171.52,8061979.77,7320070.65,2018-01-29,194176193.62
Sistema,Sistema,6855854.89,6611749.32,6461417.42,6413556.38,6634458.15,7233577.17,7388113.55,7749529.12,8276045.89,8606851.22,8920431.0,9147568.36,8925496.49,8889139.07,9135649.67,9185610.56,8996442.92,8696312.5,9257445.87,9660294.24,9355633.45,8866768.65,8113050.75,7398674.04,2018-01-30,196779670.68
Sistema,Sistema,6897159.95,6611860.54,6450140.96,6405129.14,6641736.6,7231904.57,7383241.6,7718824.14,8253422.7,8586530.25,8906328.18,9120858.13,8959327.62,9005917.91,9194230.19,9184269.81,9010285.04,8659990.58,9309285.23,9654018.11,9437254.56,8955585.6,8188364.01,7399253.75,2018-01-31,197164919.17
Sistema,Sistema,6859881.36,6615094.55,6476945.01,6431662.23,6640056.71,7263133.09,7384701.37,7701813.24,8179652.07,8429079.92,8770588.96,9045186.08,8855771.93,8926425.49,9113564.62,9162251.93,8974149.6,8645344.48,9306838.59,9609655.78,9287657.09,8773434.14,8064057.72,7325975.96,2018-02-01,195842921.91999996
Sistema,Sistema,6813823.46,6563725.98,6410864.6,6358376.63,6583986.03,7200217.13,7367797.88,7705294.2,8195418.29,8513082.96,8875473.24,9077480.93,8876421.96,8912395.76,9114517.61,9066479.04,8866033.13,8551848.04,9174189.95,9413336.28,9094023.47,8614240.97,7991336.08,7339364.95,2018-02-02,194679728.56999996
Sistema,Sistema,6865851.72,6604025.06,6429308.52,6372157.76,6448908.36,6653695.87,6737870.45,7200804.6,7770741.76,8098630.64,8381080.7,8538193.39,8395478.96,8248861.9,8107364.65,7982645.05,7831221.2,7788466.05,8639300.01,8948801.54,8715660.88,8212381.34,7611186.36,7047891.7,2018-02-03,183630528.47
Sistema,Sistema,6599830.23,6318968.61,6136431.44,5964782.29,5937962.78,5949978.98,5780856.12,6017212.84,6426015.29,6750353.38,7028237.47,7221000.94,7278747.56,7246027.89,7148775.11,7050791.5,6904984.37,6957630.67,7888104.18,8417398.68,8290627.26,7983425.85,7420263.88,6801286.83,2018-02-04,165519694.15
Sistema,Sistema,6397268.3,6151984.77,6000362.23,5980166.31,6239624.18,6918598.21,7102450.9,7418395.94,7950977.66,8277306.65,8626318.2,8818216.72,8587390.3,8649008.53,8830119.97,8783014.45,8689905.46,8403480.67,9016358.58,9349670.82,9119320.93,8648542.97,7859733.48,7086335.52,2018-02-05,188904551.75
Sistema,Sistema,6646004.17,6406905.1,6267762.66,6240062.78,6491370.33,7204991.82,7332338.19,7616361.91,8032012.66,8286358.13,8646119.52,8869736.36,8675889.68,8763629.64,8989708.25,8985206.64,8809899.21,8515877.56,9146370.51,9530117.0,9249253.16,8740376.0,7908942.9,7204202.85,2018-02-06,192559497.02999997
Sistema,Sistema,6744930.66,6475850.4,6306323.93,6264319.76,6524462.84,7213426.42,7399464.92,7683427.56,8121988.79,8382234.26,8697883.78,8904667.15,8690210.74,8762136.19,9007935.63,9031469.53,8884089.96,8586102.42,9176212.58,9604167.05,9359699.95,8816504.51,7985083.25,7219692.4,2018-02-07,193842284.68
Sistema,Sistema,6699980.95,6449964.04,6339766.7,6292681.59,6560406.63,7293613.63,7474527.68,7727165.38,8156042.46,8458704.62,8643830.3,9006493.53,8820817.65,8909139.97,9120735.31,9150358.02,8989603.6,8698554.66,9270267.13,9645357.58,9367698.47,8816100.31,8033254.54,7276735.76,2018-02-08,195201800.51
Sistema,Sistema,6813465.06,6545396.3,6400714.51,6365222.76,6598718.59,7293427.26,7403779.43,7695154.55,8152653.94,8446907.15,8797960.19,9039413.4,8844280.18,8913247.16,9138956.19,9117350.78,8932803.73,8578189.59,9093049.18,9561091.96,9213156.14,8700655.08,7998833.35,7331603.15,2018-02-09,194976029.63000003
Sistema,Sistema,6798073.33,6550758.92,6368572.55,6313723.82,6396810.68,6594844.89,6721894.98,7168821.37,7712571.7,8056133.86,8378922.24,8623204.71,8545573.16,8393777.65,8233234.15,8100759.11,7903382.49,7786367.29,8599651.03,9043109.23,8780630.77,8279222.85,7638234.0,7015575.03,2018-02-10,184003849.81
Sistema,Sistema,6606594.43,6315343.97,6129789.43,6045529.61,5985675.86,6003154.9,5851110.34,6122339.9,6501046.67,6814670.32,7088558.08,7354083.63,7438586.71,7386101.21,7249039.45,7159761.68,7048202.72,7063586.71,7971653.94,8486757.7,8310808.32,7936739.72,7310936.39,6753503.65,2018-02-11,166933575.33999994
Sistema,Sistema,6345326.91,6190787.58,6084195.6,6070602.95,6300716.6,7018102.2,7115754.53,7417151.38,7919200.82,8187730.77,8507721.95,8720702.62,8574699.14,8650899.69,8834640.2,8792927.91,8671403.09,8414396.3,9008507.82,9368951.02,9096683.87,8549133.09,7780446.75,7121456.49,2018-02-12,188742139.28000003
Sistema,Sistema,6632476.38,6397513.71,6250516.19,6218944.15,6475034.01,7230587.22,7341411.85,7588203.32,8019110.83,8215617.59,8509375.98,8713640.41,8546375.93,8567763.46,8775817.34,8772272.76,8626683.25,8354398.3,9013004.74,9363086.78,9028291.27,8494791.19,7690237.27,6945106.19,2018-02-13,189770260.12000003
Sistema,Sistema,6445579.88,6252778.18,6154300.1,6147118.13,6410999.58,7177316.1,7335346.51,7599945.43,8057066.55,8327720.34,8653085.9,8858555.88,8646899.08,8689779.47,8908641.52,8929262.82,8864766.71,8597742.25,9152946.48,9431259.23,9161330.06,8615061.94,7815036.16,7088266.5,2018-02-14,191320804.79999998
Sistema,Sistema,6639735.94,6406446.56,6244161.2,6206794.74,6479581.09,7182926.82,7312644.91,7584985.59,8002133.78,8254416.98,8583060.97,8796274.61,8607790.5,8646497.54,8854369.64,8945024.95,8821327.52,8537125.94,9159167.06,9438001.39,9171983.09,8655646.88,7895080.07,7159248.42,2018-02-15,191584426.19
Sistema,Sistema,6647526.87,6439596.18,6277431.83,6228002.8,6488755.65,7215600.82,7367612.78,7644011.81,8097489.87,8376052.71,8707883.41,8944446.28,8758618.68,8874892.23,9121942.33,9092278.28,8949785.65,8664540.36,9231636.39,9540885.28,9183931.06,8727099.53,8049562.26,7366116.41,2018-02-16,193995699.47
Sistema,Sistema,6916684.11,6637783.0,6471853.42,6385888.31,6444148.2,6695822.57,6860043.46,7231786.44,7749015.63,8130440.27,8421218.44,8597694.62,8469585.22,8290836.66,8145208.68,8022410.34,7898734.6,7868664.06,8676074.47,9012647.62,8746858.84,8271095.62,7637428.7,7094622.89,2018-02-17,184676546.17
Sistema,Sistema,6628076.83,6353202.33,6161491.19,6028130.38,6015930.56,6023744.2,5849041.15,5997896.43,6375300.16,6693959.47,6975241.7,7158571.2,7248744.72,7209683.82,7101447.1,7006120.34,6938044.54,7014293.43,7966443.76,8472257.11,8362089.61,7989877.6,7363469.67,6781452.68,2018-02-18,165714509.98000002
Sistema,Sistema,6348052.46,6169324.73,6038086.75,6003653.68,6300217.66,7003314.79,7152316.64,7453589.37,7941777.06,8258756.19,8601065.65,8834158.71,8661165.06,8736498.57,8906693.43,8875432.84,8752695.91,8496355.09,9081336.07,9447571.03,9186640.96,8696614.99,7851784.08,7132849.19,2018-02-19,189929950.91000003
Sistema,Sistema,6644114.66,6440301.18,6272433.33,6249203.77,6526389.52,7256216.45,7341333.96,7628768.35,8067346.41,8333708.64,8675349.49,8942671.07,8709536.43,8714110.95,8910925.88,8943017.0,8865042.39,8552169.05,9172059.34,9512640.3,9232454.31,8648179.5,7868702.98,7137747.16,2018-02-20,192644422.12000003
Sistema,Sistema,6695599.68,6473111.19,6330482.38,6298413.97,6526149.78,7150299.87,7321107.64,7656995.98,8125596.9,8407787.1,8736903.51,8965700.62,8775934.94,8816574.4,9015027.1,9047072.55,8845950.57,8513311.78,9137536.23,9571181.87,9272265.36,8721668.2,7913929.12,7155894.51,2018-02-21,193474495.25
Sistema,Sistema,6727418.42,6454917.09,6293797.19,6245297.15,6513028.11,7230066.77,7378999.46,7655008.92,8082106.53,8311170.28,8614694.38,8817270.25,8598498.29,8649754.03,8868319.23,8894015.1,8777891.77,8488722.13,9090773.58,9454333.62,9145270.03,8616071.74,7814379.29,7105176.13,2018-02-22,191826979.49
Sistema,Sistema,6639631.94,6340199.71,6240119.04,6200065.62,6449245.88,7122561.43,7257682.76,7555463.78,8016167.74,8311064.56,8643334.94,8827113.67,8624080.93,8678694.95,8913793.99,8913761.57,8763237.42,8461340.41,9051155.45,9351507.99,9092982.29,8586795.61,7827975.03,7169547.06,2018-02-23,191037523.77
Sistema,Sistema,6709125.33,6412324.26,6262128.86,6184696.54,6288631.55,6473871.14,6614322.74,7036153.43,7584670.96,7974418.12,8308168.17,8457957.57,8373249.22,8193017.99,8050503.05,7956456.76,7767707.84,7701450.84,8443011.38,8790068.68,8587668.08,8065808.14,7459574.55,6920801.36,2018-02-24,180615786.56000006
Sistema,Sistema,6498173.5,6214039.64,6016368.62,5898858.96,5888072.39,5921642.58,5739516.28,6006172.72,6373982.83,6700181.62,6962973.73,7214602.02,7301924.72,7291248.91,7163661.06,7082499.56,6942193.82,6933649.03,7807621.09,8326367.99,8215602.47,7810164.99,7176322.13,6586190.94,2018-02-25,164072031.60000002
Sistema,Sistema,6195411.3,5993715.47,5864412.38,5815943.02,6126847.5,6899310.14,7073642.12,7391949.91,7888700.85,8224292.79,8592458.8,8829593.61,8682306.15,8731461.86,8953106.42,8933750.46,8817100.83,8493037.88,9063240.81,9498570.39,9213873.96,8597940.94,7826290.79,7112217.78,2018-02-26,188819176.16
Sistema,Sistema,6600815.41,6361266.27,6216086.91,6196808.56,6483902.66,7221172.18,7322867.6,7574104.58,7973398.47,8345807.44,8660268.81,8921447.49,8732617.71,8745495.09,8996357.41,8986678.02,8802725.42,8496586.17,9085540.97,9475890.94,9121470.8,8492524.43,7732776.39,6940797.09,2018-02-27,191487406.82
Sistema,Sistema,6468607.4,6261629.72,6152501.9,6148170.64,6423825.21,7171055.49,7292550.5,7556664.07,7990057.37,8243733.08,8575612.69,8784443.38,8576683.42,8661400.04,8827999.53,8849834.12,8708888.09,8427230.1,9012056.86,9404514.18,9142198.31,8630187.84,7832740.47,7088231.77,2018-02-28,190230816.18000004
Sistema,Sistema,6604670.12,6377165.58,6252819.54,6226392.08,6481142.39,7193996.98,7246258.88,7496251.79,7919988.56,8200482.57,8587615.68,8796422.17,8622556.1,8745596.13,8970797.08,8962423.22,8812365.73,8535080.63,9090945.6,9470884.21,9208528.48,8685262.64,7933234.65,7132832.58,2018-03-01,191553713.39000005
Sistema,Sistema,6675739.63,6434100.38,6292888.32,6250393.5,6524353.04,7206074.97,7348345.92,7653318.81,8050554.91,8340125.56,8687937.79,8878518.39,8681790.24,8732755.66,8908526.77,8906075.67,8739841.57,8513095.11,9087461.05,9399366.41,9122371.93,8607147.77,7909017.58,7278524.37,2018-03-02,192228325.35000005
Sistema,Sistema,6775532.19,6517973.94,6353253.78,6292554.1,6365360.1,6555920.26,6700568.89,7138463.99,7706708.71,8080094.57,8386971.98,8563577.7,8467126.61,8298017.22,8127936.11,8028508.58,7866485.59,7812511.84,8592870.27,8953554.5,8699967.93,8165176.61,7577406.34,7031185.63,2018-03-03,183057727.44000003
Sistema,Sistema,6534242.1,6258485.34,6055165.5,5951859.51,5926349.44,5957449.4,5796615.74,6056741.27,6423929.8,6726771.01,6964411.98,7186763.04,7301012.78,7199434.17,7104572.78,7061496.06,6971798.87,6982235.33,7887069.21,8379300.41,8222615.77,7866133.28,7279570.94,6702725.23,2018-03-04,164796748.96
Sistema,Sistema,6279725.68,6058772.71,5914984.25,5917635.48,6180462.97,6950738.64,7112384.73,7401144.4,7890660.94,8181462.67,8567728.08,8748368.27,8540477.05,8572382.95,8715444.17,8778755.88,8659983.76,8473961.92,9031829.19,9344106.31,9062915.58,8475769.07,7666196.57,6938151.38,2018-03-05,187464042.64999998
Sistema,Sistema,6514255.45,6300196.89,6152947.42,6130219.09,6398755.52,7164310.17,7305628.58,7570045.39,7985984.36,8198398.15,8506969.07,8733372.16,8535714.16,8614496.94,8840624.17,8871454.98,8717489.85,8430377.99,9058845.2,9451179.69,9132492.91,8608082.42,7822331.25,7065154.93,2018-03-06,190109326.73999998
Sistema,Sistema,6623432.71,6366678.74,6221046.74,6184195.09,6479859.06,7245420.15,7413302.81,7673135.09,8153506.56,8431320.97,8795474.14,9042065.68,8833929.97,8932983.0,9079589.9,9102641.16,8956286.97,8647867.09,9253989.43,9673311.98,9381974.69,8847207.7,7998891.12,7290227.9,2018-03-07,194628338.65
Sistema,Sistema,6823400.82,6576363.06,6431767.3,6379951.88,6637412.73,7356323.52,7492786.1,7798467.42,8268756.75,8539086.62,8766666.21,9032415.1,8798515.41,8906514.09,9082070.52,9078929.42,8957514.81,8706067.1,9162184.48,9486786.79,9269600.14,8772599.36,7996105.19,7306700.04,2018-03-08,195626984.85999998
Sistema,Sistema,6832510.41,6590652.84,6392126.52,6351879.25,6603180.0,7322398.66,7437393.69,7762751.82,8244623.4,8561579.4,8930675.52,9170939.71,8977881.28,9047479.27,9232212.66,9272962.25,9054487.78,8762540.2,9315208.82,9665445.44,9312857.4,8835724.01,8169197.76,7458400.94,2018-03-09,197305109.02999994
Sistema,Sistema,7002292.1,6721651.15,6568280.65,6459167.18,6570700.97,6775530.5,6846897.36,7387898.35,7958705.37,8379493.66,8666640.88,8909347.72,8816351.91,8635469.79,8495368.27,8372323.43,8184617.49,8004711.63,8740583.47,9156076.29,8920971.81,8455571.1,7823580.41,7247516.18,2018-03-10,189099747.66999996
Sistema,Sistema,6792992.58,6489984.03,6304580.9,6171677.79,6133560.48,6177635.58,6015315.15,6241680.51,6600620.05,6913454.65,7129123.6,7296975.64,7353061.4,7315108.86,7219596.05,7161717.23,7153154.61,7196077.79,8082058.0,8655699.6,8571372.23,8199289.15,7633728.21,7022769.1,2018-03-11,169831233.19
Sistema,Sistema,6626164.13,6404047.09,6272029.62,6237956.56,6489590.75,7134099.02,7297715.21,7686941.83,8231022.54,8599310.47,8941768.48,9231013.42,9042152.97,9163536.91,9364823.94,9397610.38,9218726.44,8898254.62,9477852.9,9832416.6,9554931.76,9038463.33,8239910.72,7533751.49,2018-03-12,197914091.18
Sistema,Sistema,7056963.2,6794921.7,6650936.98,6615246.04,6855173.55,7543398.8,7596663.0,7964706.91,8437239.27,8644451.33,8981802.65,9284197.95,9142936.78,9227780.11,9403378.29,9391198.43,9247449.94,8966925.09,9551760.63,9869791.69,9582298.82,9067125.28,8259120.24,7533282.92,2018-03-13,201668749.6
Sistema,Sistema,7041819.06,6801509.61,6624271.27,6599866.91,6879359.77,7542210.84,7605331.55,7971649.1,8419464.6,8688352.0,9044894.21,9281331.74,9080225.85,9200360.98,9464361.8,9509120.27,9323283.92,8952854.13,9524257.89,9891256.24,9705573.45,9162339.12,8321693.09,7553490.38,2018-03-14,202188877.77999994
