Id,Value,Date
Sistema,0.51003,2014-06-06
Sistema,0.52564,2014-06-07
Sistema,0.53689,2014-06-08
Sistema,0.53947,2014-06-09
Sistema,0.54337,2014-06-10
Sistema,0.54638,2014-06-11
Sistema,0.54604,2014-06-12
Sistema,0.5463,2014-06-13
Sistema,0.56011,2014-06-14
Sistema,0.57136,2014-06-15
Sistema,0.57424,2014-06-16
Sistema,0.57693,2014-06-17
Sistema,0.58094,2014-06-18
Sistema,0.58938,2014-06-19
Sistema,0.59578,2014-06-20
Sistema,0.59951,2014-06-21
Sistema,0.60474,2014-06-22
Sistema,0.6138,2014-06-23
Sistema,0.62592,2014-06-24
Sistema,0.64183,2014-06-25
Sistema,0.65088,2014-06-26
Sistema,0.65421,2014-06-27
Sistema,0.65638,2014-06-28
Sistema,0.65801,2014-06-29
Sistema,0.66029,2014-06-30
Sistema,0.6647,2014-07-01
Sistema,0.67142,2014-07-02
Sistema,0.67391,2014-07-03
Sistema,0.67598,2014-07-04
Sistema,0.67927,2014-07-05
Sistema,0.68078,2014-07-06
Sistema,0.68864,2014-07-07
Sistema,0.69546,2014-07-08
Sistema,0.6973,2014-07-09
Sistema,0.69736,2014-07-10
Sistema,0.69938,2014-07-11
Sistema,0.7017,2014-07-12
Sistema,0.70773,2014-07-13
Sistema,0.71193,2014-07-14
Sistema,0.71494,2014-07-15
Sistema,0.71632,2014-07-16
Sistema,0.71823,2014-07-17
Sistema,0.72148,2014-07-18
Sistema,0.72286,2014-07-19
Sistema,0.72597,2014-07-20
Sistema,0.7262,2014-07-21
Sistema,0.72654,2014-07-22
Sistema,0.72771,2014-07-23
Sistema,0.72782,2014-07-24
Sistema,0.72751,2014-07-25
Sistema,0.72876,2014-07-26
Sistema,0.73079,2014-07-27
Sistema,0.72997,2014-07-28
Sistema,0.7288,2014-07-29
Sistema,0.72813,2014-07-30
Sistema,0.72775,2014-07-31
Sistema,0.72594,2014-08-01
Sistema,0.72966,2014-08-02
Sistema,0.73194,2014-08-03
Sistema,0.73092,2014-08-04
Sistema,0.72893,2014-08-05
Sistema,0.73128,2014-08-06
Sistema,0.73857,2014-08-07
Sistema,0.74187,2014-08-08
Sistema,0.7457,2014-08-09
Sistema,0.75064,2014-08-10
Sistema,0.75271,2014-08-11
Sistema,0.75646,2014-08-12
Sistema,0.75682,2014-08-13
Sistema,0.75895,2014-08-14
Sistema,0.75768,2014-08-15
Sistema,0.75741,2014-08-16
Sistema,0.76042,2014-08-17
Sistema,0.76248,2014-08-18
Sistema,0.76091,2014-08-19
Sistema,0.75889,2014-08-20
Sistema,0.75599,2014-08-21
Sistema,0.75253,2014-08-22
Sistema,0.75113,2014-08-23
Sistema,0.75103,2014-08-24
Sistema,0.7515,2014-08-25
Sistema,0.75374,2014-08-26
Sistema,0.75456,2014-08-27
Sistema,0.75694,2014-08-28
Sistema,0.75689,2014-08-29
Sistema,0.75435,2014-08-30
Sistema,0.75277,2014-08-31
Sistema,0.74812,2014-09-01
Sistema,0.74562,2014-09-02
Sistema,0.74518,2014-09-03
Sistema,0.74555,2014-09-04
Sistema,0.74305,2014-09-05
Sistema,0.74301,2014-09-06
Sistema,0.74459,2014-09-07
Sistema,0.74285,2014-09-08
Sistema,0.74087,2014-09-09
Sistema,0.73846,2014-09-10
Sistema,0.74011,2014-09-11
Sistema,0.74091,2014-09-12
Sistema,0.74689,2014-09-13
Sistema,0.75088,2014-09-14
Sistema,0.75246,2014-09-15
Sistema,0.75238,2014-09-16
Sistema,0.75293,2014-09-17
Sistema,0.75142,2014-09-18
Sistema,0.74913,2014-09-19
Sistema,0.75202,2014-09-20
Sistema,0.75374,2014-09-21
Sistema,0.75335,2014-09-22
Sistema,0.75212,2014-09-23
Sistema,0.74936,2014-09-24
Sistema,0.74809,2014-09-25
Sistema,0.74814,2014-09-26
Sistema,0.74691,2014-09-27
Sistema,0.74671,2014-09-28
Sistema,0.74416,2014-09-29
Sistema,0.73971,2014-09-30
Sistema,0.73632,2014-10-01
Sistema,0.73242,2014-10-02
Sistema,0.72957,2014-10-03
Sistema,0.72724,2014-10-04
Sistema,0.72618,2014-10-05
Sistema,0.72451,2014-10-06
Sistema,0.72736,2014-10-07
Sistema,0.73051,2014-10-08
Sistema,0.73961,2014-10-09
Sistema,0.74295,2014-10-10
Sistema,0.74588,2014-10-11
Sistema,0.75073,2014-10-12
Sistema,0.75818,2014-10-13
Sistema,0.75966,2014-10-14
Sistema,0.7606,2014-10-15
Sistema,0.76148,2014-10-16
Sistema,0.76136,2014-10-17
Sistema,0.76448,2014-10-18
Sistema,0.76858,2014-10-19
Sistema,0.76899,2014-10-20
Sistema,0.76732,2014-10-21
Sistema,0.76812,2014-10-22
Sistema,0.76748,2014-10-23
Sistema,0.76781,2014-10-24
Sistema,0.76761,2014-10-25
Sistema,0.77291,2014-10-26
Sistema,0.77308,2014-10-27
Sistema,0.7724,2014-10-28
Sistema,0.77311,2014-10-29
Sistema,0.77526,2014-10-30
Sistema,0.77965,2014-10-31
Sistema,0.78142,2014-11-01
Sistema,0.7823,2014-11-02
Sistema,0.78137,2014-11-03
Sistema,0.77959,2014-11-04
Sistema,0.77809,2014-11-05
Sistema,0.77842,2014-11-06
Sistema,0.77953,2014-11-07
Sistema,0.78025,2014-11-08
Sistema,0.78182,2014-11-09
Sistema,0.78471,2014-11-10
Sistema,0.79019,2014-11-11
Sistema,0.79531,2014-11-12
Sistema,0.79861,2014-11-13
Sistema,0.80189,2014-11-14
Sistema,0.80138,2014-11-15
Sistema,0.80366,2014-11-16
Sistema,0.80326,2014-11-17
Sistema,0.80181,2014-11-18
Sistema,0.80369,2014-11-19
Sistema,0.80261,2014-11-20
Sistema,0.80191,2014-11-21
Sistema,0.80212,2014-11-22
Sistema,0.8032,2014-11-23
Sistema,0.80462,2014-11-24
Sistema,0.80383,2014-11-25
Sistema,0.80259,2014-11-26
Sistema,0.80132,2014-11-27
Sistema,0.79909,2014-11-28
Sistema,0.79557,2014-11-29
Sistema,0.79522,2014-11-30
Sistema,0.79,2014-12-01
Sistema,0.78777,2014-12-02
Sistema,0.78373,2014-12-03
Sistema,0.78032,2014-12-04
Sistema,0.77802,2014-12-05
Sistema,0.77652,2014-12-06
Sistema,0.77772,2014-12-07
Sistema,0.77901,2014-12-08
Sistema,0.77971,2014-12-09
Sistema,0.78177,2014-12-10
Sistema,0.78407,2014-12-11
Sistema,0.78507,2014-12-12
Sistema,0.78588,2014-12-13
Sistema,0.79048,2014-12-14
Sistema,0.79122,2014-12-15
Sistema,0.79168,2014-12-16
Sistema,0.79027,2014-12-17
Sistema,0.78905,2014-12-18
Sistema,0.78712,2014-12-19
Sistema,0.78431,2014-12-20
Sistema,0.78245,2014-12-21
Sistema,0.7793,2014-12-22
Sistema,0.77622,2014-12-23
Sistema,0.77368,2014-12-24
Sistema,0.77264,2014-12-25
Sistema,0.76904,2014-12-26
Sistema,0.76558,2014-12-27
Sistema,0.7635,2014-12-28
Sistema,0.75954,2014-12-29
Sistema,0.75592,2014-12-30
Sistema,0.75394,2014-12-31
Sistema,0.75169,2015-01-01
Sistema,0.74913,2015-01-02
Sistema,0.74593,2015-01-03
Sistema,0.74338,2015-01-04
Sistema,0.73918,2015-01-05
Sistema,0.73465,2015-01-06
Sistema,0.73045,2015-01-07
Sistema,0.72579,2015-01-08
Sistema,0.72186,2015-01-09
Sistema,0.71892,2015-01-10
Sistema,0.71667,2015-01-11
Sistema,0.71414,2015-01-12
Sistema,0.71073,2015-01-13
Sistema,0.70566,2015-01-14
Sistema,0.70132,2015-01-15
Sistema,0.6964,2015-01-16
Sistema,0.69294,2015-01-17
Sistema,0.69042,2015-01-18
Sistema,0.68735,2015-01-19
Sistema,0.68337,2015-01-20
Sistema,0.6813,2015-01-21
Sistema,0.67993,2015-01-22
Sistema,0.67987,2015-01-23
Sistema,0.67878,2015-01-24
Sistema,0.67605,2015-01-25
Sistema,0.67109,2015-01-26
Sistema,0.66644,2015-01-27
Sistema,0.66207,2015-01-28
Sistema,0.65751,2015-01-29
Sistema,0.65375,2015-01-30
Sistema,0.65188,2015-01-31
Sistema,0.65408,2015-02-01
Sistema,0.65168,2015-02-02
Sistema,0.64878,2015-02-03
Sistema,0.64461,2015-02-04
Sistema,0.64001,2015-02-05
Sistema,0.63727,2015-02-06
Sistema,0.6341,2015-02-07
Sistema,0.6348,2015-02-08
Sistema,0.63439,2015-02-09
Sistema,0.63419,2015-02-10
Sistema,0.63241,2015-02-11
Sistema,0.62874,2015-02-12
Sistema,0.63093,2015-02-13
Sistema,0.62931,2015-02-14
Sistema,0.62699,2015-02-15
Sistema,0.62208,2015-02-16
Sistema,0.61686,2015-02-17
Sistema,0.6108,2015-02-18
Sistema,0.60494,2015-02-19
Sistema,0.59925,2015-02-20
Sistema,0.59453,2015-02-21
Sistema,0.5901,2015-02-22
Sistema,0.58416,2015-02-23
Sistema,0.57828,2015-02-24
Sistema,0.57243,2015-02-25
Sistema,0.56715,2015-02-26
Sistema,0.56347,2015-02-27
Sistema,0.55871,2015-02-28
Sistema,0.55542,2015-03-01
Sistema,0.5514,2015-03-02
Sistema,0.54468,2015-03-03
Sistema,0.54014,2015-03-04
Sistema,0.53575,2015-03-05
Sistema,0.53224,2015-03-06
Sistema,0.52893,2015-03-07
Sistema,0.52548,2015-03-08
Sistema,0.51862,2015-03-09
Sistema,0.51426,2015-03-10
Sistema,0.50869,2015-03-11
Sistema,0.50359,2015-03-12
Sistema,0.49918,2015-03-13
Sistema,0.49439,2015-03-14
Sistema,0.49141,2015-03-15
Sistema,0.48669,2015-03-16
Sistema,0.48187,2015-03-17
Sistema,0.47941,2015-03-18
Sistema,0.47843,2015-03-19
Sistema,0.47779,2015-03-20
Sistema,0.47809,2015-03-21
Sistema,0.47794,2015-03-22
Sistema,0.47702,2015-03-23
Sistema,0.47271,2015-03-24
Sistema,0.46833,2015-03-25
Sistema,0.46421,2015-03-26
Sistema,0.45808,2015-03-27
Sistema,0.45396,2015-03-28
Sistema,0.45509,2015-03-29
Sistema,0.45289,2015-03-30
Sistema,0.45113,2015-03-31
Sistema,0.44864,2015-04-01
Sistema,0.44745,2015-04-02
Sistema,0.45246,2015-04-03
Sistema,0.4544,2015-04-04
Sistema,0.45489,2015-04-05
Sistema,0.45273,2015-04-06
Sistema,0.45137,2015-04-07
Sistema,0.45146,2015-04-08
Sistema,0.44928,2015-04-09
Sistema,0.44578,2015-04-10
Sistema,0.44764,2015-04-11
Sistema,0.45009,2015-04-12
Sistema,0.44954,2015-04-13
Sistema,0.45094,2015-04-14
Sistema,0.45268,2015-04-15
Sistema,0.45478,2015-04-16
Sistema,0.45725,2015-04-17
Sistema,0.45953,2015-04-18
Sistema,0.46505,2015-04-19
Sistema,0.46791,2015-04-20
Sistema,0.4692,2015-04-21
Sistema,0.4682,2015-04-22
Sistema,0.46567,2015-04-23
Sistema,0.46371,2015-04-24
Sistema,0.46402,2015-04-25
Sistema,0.46433,2015-04-26
Sistema,0.46261,2015-04-27
Sistema,0.4617,2015-04-28
Sistema,0.45803,2015-04-29
Sistema,0.45397,2015-04-30
Sistema,0.45262,2015-05-01
Sistema,0.44939,2015-05-02
Sistema,0.44687,2015-05-03
Sistema,0.44343,2015-05-04
Sistema,0.4382,2015-05-05
Sistema,0.43346,2015-05-06
Sistema,0.43023,2015-05-07
Sistema,0.42875,2015-05-08
Sistema,0.42519,2015-05-09
Sistema,0.42363,2015-05-10
Sistema,0.41902,2015-05-11
Sistema,0.41453,2015-05-12
Sistema,0.41023,2015-05-13
Sistema,0.40578,2015-05-14
Sistema,0.40499,2015-05-15
Sistema,0.40605,2015-05-16
Sistema,0.40978,2015-05-17
Sistema,0.41509,2015-05-18
Sistema,0.41616,2015-05-19
Sistema,0.41545,2015-05-20
Sistema,0.42254,2015-05-21
Sistema,0.4243,2015-05-22
Sistema,0.42517,2015-05-23
Sistema,0.42588,2015-05-24
Sistema,0.42993,2015-05-25
Sistema,0.43105,2015-05-26
Sistema,0.43171,2015-05-27
Sistema,0.43406,2015-05-28
Sistema,0.44332,2015-05-29
Sistema,0.45573,2015-05-30
Sistema,0.46235,2015-05-31
Sistema,0.46539,2015-06-01
Sistema,0.46574,2015-06-02
Sistema,0.46753,2015-06-03
Sistema,0.47037,2015-06-04
Sistema,0.47689,2015-06-05
Sistema,0.48051,2015-06-06
Sistema,0.48442,2015-06-07
Sistema,0.4887,2015-06-08
Sistema,0.49395,2015-06-09
Sistema,0.49798,2015-06-10
Sistema,0.50239,2015-06-11
Sistema,0.5031,2015-06-12
Sistema,0.50757,2015-06-13
Sistema,0.51109,2015-06-14
Sistema,0.51481,2015-06-15
Sistema,0.51652,2015-06-16
Sistema,0.5158,2015-06-17
Sistema,0.51827,2015-06-18
Sistema,0.52389,2015-06-19
Sistema,0.52793,2015-06-20
Sistema,0.53165,2015-06-21
Sistema,0.544,2015-06-22
Sistema,0.55206,2015-06-23
Sistema,0.55727,2015-06-24
Sistema,0.56798,2015-06-25
Sistema,0.58041,2015-06-26
Sistema,0.59119,2015-06-27
Sistema,0.59969,2015-06-28
Sistema,0.60607,2015-06-29
Sistema,0.60845,2015-06-30
Sistema,0.60919,2015-07-01
Sistema,0.60859,2015-07-02
Sistema,0.60702,2015-07-03
Sistema,0.60684,2015-07-04
Sistema,0.60834,2015-07-05
Sistema,0.60837,2015-07-06
Sistema,0.60733,2015-07-07
Sistema,0.60783,2015-07-08
Sistema,0.60646,2015-07-09
Sistema,0.60804,2015-07-10
Sistema,0.60758,2015-07-11
Sistema,0.608,2015-07-12
Sistema,0.60605,2015-07-13
Sistema,0.60288,2015-07-14
Sistema,0.60948,2015-07-15
Sistema,0.61707,2015-07-16
Sistema,0.62119,2015-07-17
Sistema,0.6277,2015-07-18
Sistema,0.63346,2015-07-19
Sistema,0.64131,2015-07-20
Sistema,0.64673,2015-07-21
Sistema,0.65689,2015-07-22
Sistema,0.6629,2015-07-23
Sistema,0.66508,2015-07-24
Sistema,0.66473,2015-07-25
Sistema,0.66429,2015-07-26
Sistema,0.66648,2015-07-27
Sistema,0.66818,2015-07-28
Sistema,0.67052,2015-07-29
Sistema,0.67619,2015-07-30
Sistema,0.67692,2015-07-31
Sistema,0.67987,2015-08-01
Sistema,0.6808,2015-08-02
Sistema,0.67961,2015-08-03
Sistema,0.67845,2015-08-04
Sistema,0.67599,2015-08-05
Sistema,0.67311,2015-08-06
Sistema,0.67176,2015-08-07
Sistema,0.67247,2015-08-08
Sistema,0.67727,2015-08-09
Sistema,0.67815,2015-08-10
Sistema,0.67878,2015-08-11
Sistema,0.6763,2015-08-12
Sistema,0.67596,2015-08-13
Sistema,0.67842,2015-08-14
Sistema,0.67961,2015-08-15
Sistema,0.68492,2015-08-16
Sistema,0.68596,2015-08-17
Sistema,0.69119,2015-08-18
Sistema,0.69199,2015-08-19
Sistema,0.69365,2015-08-20
Sistema,0.69513,2015-08-21
Sistema,0.6948,2015-08-22
Sistema,0.69521,2015-08-23
Sistema,0.69532,2015-08-24
Sistema,0.69682,2015-08-25
Sistema,0.7001,2015-08-26
Sistema,0.70066,2015-08-27
Sistema,0.70154,2015-08-28
Sistema,0.69961,2015-08-29
Sistema,0.69842,2015-08-30
Sistema,0.69718,2015-08-31
Sistema,0.69505,2015-09-01
Sistema,0.6953,2015-09-02
Sistema,0.69299,2015-09-03
Sistema,0.68892,2015-09-04
Sistema,0.68654,2015-09-05
Sistema,0.69205,2015-09-06
Sistema,0.69269,2015-09-07
Sistema,0.69248,2015-09-08
Sistema,0.69073,2015-09-09
Sistema,0.69187,2015-09-10
Sistema,0.69438,2015-09-11
Sistema,0.69283,2015-09-12
Sistema,0.69123,2015-09-13
Sistema,0.68769,2015-09-14
Sistema,0.68399,2015-09-15
Sistema,0.67983,2015-09-16
Sistema,0.67666,2015-09-17
Sistema,0.67371,2015-09-18
Sistema,0.67244,2015-09-19
Sistema,0.67631,2015-09-20
Sistema,0.67395,2015-09-21
Sistema,0.67059,2015-09-22
Sistema,0.66827,2015-09-23
Sistema,0.66588,2015-09-24
Sistema,0.66271,2015-09-25
Sistema,0.66004,2015-09-26
Sistema,0.65759,2015-09-27
Sistema,0.65382,2015-09-28
Sistema,0.65068,2015-09-29
Sistema,0.64852,2015-09-30
Sistema,0.6452,2015-10-01
Sistema,0.64267,2015-10-02
Sistema,0.6427,2015-10-03
Sistema,0.642,2015-10-04
Sistema,0.63973,2015-10-05
Sistema,0.63653,2015-10-06
Sistema,0.63379,2015-10-07
Sistema,0.6318,2015-10-08
Sistema,0.63016,2015-10-09
Sistema,0.62781,2015-10-10
Sistema,0.63137,2015-10-11
Sistema,0.63212,2015-10-12
Sistema,0.63348,2015-10-13
Sistema,0.63537,2015-10-14
Sistema,0.63898,2015-10-15
Sistema,0.64216,2015-10-16
Sistema,0.64232,2015-10-17
Sistema,0.64287,2015-10-18
Sistema,0.64064,2015-10-19
Sistema,0.63801,2015-10-20
Sistema,0.63567,2015-10-21
Sistema,0.63314,2015-10-22
Sistema,0.62971,2015-10-23
Sistema,0.62957,2015-10-24
Sistema,0.63167,2015-10-25
Sistema,0.63174,2015-10-26
Sistema,0.63045,2015-10-27
Sistema,0.62896,2015-10-28
Sistema,0.62773,2015-10-29
Sistema,0.62664,2015-10-30
Sistema,0.62498,2015-10-31
Sistema,0.62203,2015-11-01
Sistema,0.62531,2015-11-02
Sistema,0.62473,2015-11-03
Sistema,0.62527,2015-11-04
Sistema,0.62852,2015-11-05
Sistema,0.63254,2015-11-06
Sistema,0.63932,2015-11-07
Sistema,0.64534,2015-11-08
Sistema,0.64769,2015-11-09
Sistema,0.65261,2015-11-10
Sistema,0.65363,2015-11-11
Sistema,0.6531,2015-11-12
Sistema,0.65228,2015-11-13
Sistema,0.65185,2015-11-14
Sistema,0.65391,2015-11-15
Sistema,0.65457,2015-11-16
Sistema,0.65648,2015-11-17
Sistema,0.65775,2015-11-18
Sistema,0.6583,2015-11-19
Sistema,0.65975,2015-11-20
Sistema,0.66168,2015-11-21
Sistema,0.66386,2015-11-22
Sistema,0.66553,2015-11-23
Sistema,0.66624,2015-11-24
Sistema,0.66742,2015-11-25
Sistema,0.66689,2015-11-26
Sistema,0.66717,2015-11-27
Sistema,0.66738,2015-11-28
Sistema,0.66793,2015-11-29
Sistema,0.6672,2015-11-30
Sistema,0.66637,2015-12-01
Sistema,0.66427,2015-12-02
Sistema,0.66389,2015-12-03
Sistema,0.66662,2015-12-04
Sistema,0.66712,2015-12-05
Sistema,0.66882,2015-12-06
Sistema,0.66787,2015-12-07
Sistema,0.66726,2015-12-08
Sistema,0.66547,2015-12-09
Sistema,0.66401,2015-12-10
Sistema,0.66104,2015-12-11
Sistema,0.65856,2015-12-12
Sistema,0.6566,2015-12-13
Sistema,0.65414,2015-12-14
Sistema,0.65193,2015-12-15
Sistema,0.64918,2015-12-16
Sistema,0.64772,2015-12-17
Sistema,0.64492,2015-12-18
Sistema,0.64279,2015-12-19
Sistema,0.64117,2015-12-20
Sistema,0.63747,2015-12-21
Sistema,0.63378,2015-12-22
Sistema,0.6297,2015-12-23
Sistema,0.62767,2015-12-24
Sistema,0.62728,2015-12-25
Sistema,0.62565,2015-12-26
Sistema,0.62369,2015-12-27
Sistema,0.61983,2015-12-28
Sistema,0.6165,2015-12-29
Sistema,0.61328,2015-12-30
Sistema,0.61167,2015-12-31
Sistema,0.61123,2016-01-01
Sistema,0.61019,2016-01-02
Sistema,0.60967,2016-01-03
Sistema,0.60847,2016-01-04
Sistema,0.60656,2016-01-05
Sistema,0.60472,2016-01-06
Sistema,0.60296,2016-01-07
Sistema,0.59985,2016-01-08
Sistema,0.59732,2016-01-09
Sistema,0.59538,2016-01-10
Sistema,0.59333,2016-01-11
Sistema,0.59006,2016-01-12
Sistema,0.58666,2016-01-13
Sistema,0.58326,2016-01-14
Sistema,0.57976,2016-01-15
Sistema,0.57683,2016-01-16
Sistema,0.5749,2016-01-17
Sistema,0.57147,2016-01-18
Sistema,0.56781,2016-01-19
Sistema,0.56404,2016-01-20
Sistema,0.55974,2016-01-21
Sistema,0.55598,2016-01-22
Sistema,0.55245,2016-01-23
Sistema,0.55021,2016-01-24
Sistema,0.54647,2016-01-25
Sistema,0.54275,2016-01-26
Sistema,0.53848,2016-01-27
Sistema,0.53377,2016-01-28
Sistema,0.52993,2016-01-29
Sistema,0.52623,2016-01-30
Sistema,0.52332,2016-01-31
Sistema,0.51917,2016-02-01
Sistema,0.51481,2016-02-02
Sistema,0.51002,2016-02-03
Sistema,0.505,2016-02-04
Sistema,0.50093,2016-02-05
Sistema,0.49765,2016-02-06
Sistema,0.49525,2016-02-07
Sistema,0.49227,2016-02-08
Sistema,0.48951,2016-02-09
Sistema,0.48558,2016-02-10
Sistema,0.48236,2016-02-11
Sistema,0.47925,2016-02-12
Sistema,0.47594,2016-02-13
Sistema,0.47402,2016-02-14
Sistema,0.47023,2016-02-15
Sistema,0.46608,2016-02-16
Sistema,0.46461,2016-02-17
Sistema,0.46162,2016-02-18
Sistema,0.45799,2016-02-19
Sistema,0.45529,2016-02-20
Sistema,0.45705,2016-02-21
Sistema,0.45439,2016-02-22
Sistema,0.4517,2016-02-23
Sistema,0.44848,2016-02-24
Sistema,0.44608,2016-02-25
Sistema,0.44345,2016-02-26
Sistema,0.44158,2016-02-27
Sistema,0.43958,2016-02-28
Sistema,0.43582,2016-02-29
Sistema,0.43198,2016-03-01
Sistema,0.42841,2016-03-02
Sistema,0.42507,2016-03-03
Sistema,0.42216,2016-03-04
Sistema,0.41938,2016-03-05
Sistema,0.41915,2016-03-06
Sistema,0.41684,2016-03-07
Sistema,0.41458,2016-03-08
Sistema,0.41265,2016-03-09
Sistema,0.41048,2016-03-10
Sistema,0.40868,2016-03-11
Sistema,0.40827,2016-03-12
Sistema,0.40817,2016-03-13
Sistema,0.40646,2016-03-14
Sistema,0.40458,2016-03-15
Sistema,0.4024,2016-03-16
Sistema,0.40302,2016-03-17
Sistema,0.40271,2016-03-18
Sistema,0.40225,2016-03-19
Sistema,0.40412,2016-03-20
Sistema,0.40445,2016-03-21
Sistema,0.40324,2016-03-22
Sistema,0.40177,2016-03-23
Sistema,0.40054,2016-03-24
Sistema,0.39905,2016-03-25
Sistema,0.397,2016-03-26
Sistema,0.39625,2016-03-27
Sistema,0.39374,2016-03-28
Sistema,0.39155,2016-03-29
Sistema,0.39034,2016-03-30
Sistema,0.38977,2016-03-31
Sistema,0.38878,2016-04-01
Sistema,0.3914,2016-04-02
Sistema,0.39585,2016-04-03
Sistema,0.39937,2016-04-04
Sistema,0.40134,2016-04-05
Sistema,0.4011,2016-04-06
Sistema,0.40004,2016-04-07
Sistema,0.39977,2016-04-08
Sistema,0.4039,2016-04-09
Sistema,0.40718,2016-04-10
Sistema,0.40773,2016-04-11
Sistema,0.41193,2016-04-12
Sistema,0.41375,2016-04-13
Sistema,0.41251,2016-04-14
Sistema,0.40936,2016-04-15
Sistema,0.40723,2016-04-16
Sistema,0.40777,2016-04-17
Sistema,0.406,2016-04-18
Sistema,0.40197,2016-04-19
Sistema,0.39849,2016-04-20
Sistema,0.39542,2016-04-21
Sistema,0.39437,2016-04-22
Sistema,0.39278,2016-04-23
Sistema,0.39401,2016-04-24
Sistema,0.39402,2016-04-25
Sistema,0.39333,2016-04-26
Sistema,0.39486,2016-04-27
Sistema,0.39779,2016-04-28
Sistema,0.40299,2016-04-29
Sistema,0.40533,2016-04-30
Sistema,0.40932,2016-05-01
Sistema,0.41052,2016-05-02
Sistema,0.41,2016-05-03
Sistema,0.41097,2016-05-04
Sistema,0.40901,2016-05-05
Sistema,0.40962,2016-05-06
Sistema,0.41089,2016-05-07
Sistema,0.41276,2016-05-08
Sistema,0.41691,2016-05-09
Sistema,0.42047,2016-05-10
Sistema,0.42204,2016-05-11
Sistema,0.42087,2016-05-12
Sistema,0.42066,2016-05-13
Sistema,0.41934,2016-05-14
Sistema,0.41949,2016-05-15
Sistema,0.41765,2016-05-16
Sistema,0.41941,2016-05-17
Sistema,0.4197,2016-05-18
Sistema,0.4206,2016-05-19
Sistema,0.41879,2016-05-20
Sistema,0.4176,2016-05-21
Sistema,0.41649,2016-05-22
Sistema,0.415,2016-05-23
Sistema,0.41957,2016-05-24
Sistema,0.42099,2016-05-25
Sistema,0.42444,2016-05-26
Sistema,0.42566,2016-05-27
Sistema,0.42962,2016-05-28
Sistema,0.43676,2016-05-29
Sistema,0.43964,2016-05-30
Sistema,0.44482,2016-05-31
Sistema,0.4465,2016-06-01
Sistema,0.44758,2016-06-02
Sistema,0.44902,2016-06-03
Sistema,0.4502,2016-06-04
Sistema,0.45009,2016-06-05
Sistema,0.4489,2016-06-06
Sistema,0.44809,2016-06-07
Sistema,0.44689,2016-06-08
Sistema,0.44511,2016-06-09
Sistema,0.44958,2016-06-10
Sistema,0.44953,2016-06-11
Sistema,0.44588,2016-06-12
Sistema,0.44491,2016-06-13
Sistema,0.44458,2016-06-14
Sistema,0.44476,2016-06-15
Sistema,0.44461,2016-06-16
Sistema,0.44414,2016-06-17
Sistema,0.44279,2016-06-18
Sistema,0.44651,2016-06-19
Sistema,0.45071,2016-06-20
Sistema,0.45507,2016-06-21
Sistema,0.4562,2016-06-22
Sistema,0.45671,2016-06-23
Sistema,0.46103,2016-06-24
Sistema,0.4649,2016-06-25
Sistema,0.47211,2016-06-26
Sistema,0.47307,2016-06-27
Sistema,0.47242,2016-06-28
Sistema,0.47286,2016-06-29
Sistema,0.47486,2016-06-30
Sistema,0.48053,2016-07-01
Sistema,0.48581,2016-07-02
Sistema,0.49527,2016-07-03
Sistema,0.50054,2016-07-04
Sistema,0.50531,2016-07-05
Sistema,0.51997,2016-07-06
Sistema,0.5259,2016-07-07
Sistema,0.52754,2016-07-08
Sistema,0.52738,2016-07-09
Sistema,0.52719,2016-07-10
Sistema,0.52935,2016-07-11
Sistema,0.53125,2016-07-12
Sistema,0.53152,2016-07-13
Sistema,0.53094,2016-07-14
Sistema,0.53528,2016-07-15
Sistema,0.53768,2016-07-16
Sistema,0.53841,2016-07-17
Sistema,0.54237,2016-07-18
Sistema,0.54242,2016-07-19
Sistema,0.54655,2016-07-20
Sistema,0.54844,2016-07-21
Sistema,0.55059,2016-07-22
Sistema,0.55403,2016-07-23
Sistema,0.55652,2016-07-24
Sistema,0.5582,2016-07-25
Sistema,0.55677,2016-07-26
Sistema,0.56114,2016-07-27
Sistema,0.56293,2016-07-28
Sistema,0.56258,2016-07-29
Sistema,0.56175,2016-07-30
Sistema,0.56302,2016-07-31
Sistema,0.56358,2016-08-01
Sistema,0.56339,2016-08-02
Sistema,0.56349,2016-08-03
Sistema,0.56346,2016-08-04
Sistema,0.56263,2016-08-05
Sistema,0.55948,2016-08-06
Sistema,0.55857,2016-08-07
Sistema,0.55668,2016-08-08
Sistema,0.55574,2016-08-09
Sistema,0.55471,2016-08-10
Sistema,0.5535,2016-08-11
Sistema,0.55184,2016-08-12
Sistema,0.55199,2016-08-13
Sistema,0.55129,2016-08-14
Sistema,0.55299,2016-08-15
Sistema,0.5521,2016-08-16
Sistema,0.55413,2016-08-17
Sistema,0.56548,2016-08-18
Sistema,0.56786,2016-08-19
Sistema,0.56694,2016-08-20
Sistema,0.56615,2016-08-21
Sistema,0.56496,2016-08-22
Sistema,0.56331,2016-08-23
Sistema,0.56272,2016-08-24
Sistema,0.56097,2016-08-25
Sistema,0.56123,2016-08-26
Sistema,0.56445,2016-08-27
Sistema,0.56771,2016-08-28
Sistema,0.56555,2016-08-29
Sistema,0.5664,2016-08-30
Sistema,0.56465,2016-08-31
Sistema,0.57147,2016-09-01
Sistema,0.57262,2016-09-02
Sistema,0.5718,2016-09-03
Sistema,0.57258,2016-09-04
Sistema,0.57303,2016-09-05
